N(index)			Word			P(N)
10230			rdrhxd990b			2.0001200072e-05
10231			kumho			3.0001800108e-05
10232			stamp			0.000330019801188
10233			jasper			7.0004200252e-05
10234			jacquelin			3.0001800108e-05
10235			clair			0.000110006600396
10236			interworld			1.0000600036e-05
10237			disartst			1.0000600036e-05
10238			pnc			1.0000600036e-05
10239			bonniez			1.0000600036e-05
10240			carnal			1.0000600036e-05
10241			belgrav			4.0002400144e-05
10242			midsom			4.0002400144e-05
10243			bassingthw			1.0000600036e-05
10244			pastor			7.0004200252e-05
10245			uggboot			2.0001200072e-05
10246			fredpm			1.0000600036e-05
10247			autopsi			5.000300018e-05
10248			charlott			0.00010000600036
10249			furi			8.0004800288e-05
10250			bicentenni			1.0000600036e-05
10251			anorexia			1.0000600036e-05
10252			nervosa			1.0000600036e-05
10253			motex			2.0001200072e-05
10254			j3608			1.0000600036e-05
10255			irrawaddi			1.0000600036e-05
10256			criedt			2.0001200072e-05
10257			wea			1.0000600036e-05
10258			denis			3.0001800108e-05
10259			wilmslow			1.0000600036e-05
10260			civ			2.0001200072e-05
10261			bulaga			1.0000600036e-05
10262			joseph			0.00015000900054
10263			travi			2.0001200072e-05
10264			pastrana			1.0000600036e-05
10265			repro			1.0000600036e-05
10266			webguid			1.0000600036e-05
10267			rolex			0.000120007200432
10268			datejust			1.0000600036e-05
10269			morimura			1.0000600036e-05
10270			gentoo			2.0001200072e-05
10271			boundari			2.0001200072e-05
10272			dougmal			1.0000600036e-05
10273			brislei			1.0000600036e-05
10274			3470			2.0001200072e-05
10275			crowd			6.0003600216e-05
10276			naval			4.0002400144e-05
10277			penni			0.00015000900054
10278			vittoria			2.0001200072e-05
10279			brass			6.0003600216e-05
10280			chandeli			4.0002400144e-05
10281			juvenil			3.0001800108e-05
10282			dancer			7.0004200252e-05
10283			ratchadamnoen			1.0000600036e-05
10284			gill			3.0001800108e-05
10285			qatar			7.0004200252e-05
10286			luca			2.0001200072e-05
10287			magneto			3.0001800108e-05
10288			tick			7.0004200252e-05
10289			frozen			0.000120007200432
10290			linear			9.0005400324e-05
10291			actuat			5.000300018e-05
10292			surfair			1.0000600036e-05
10293			vestal			2.0001200072e-05
10294			eeebox			1.0000600036e-05
10295			grit			1.0000600036e-05
10296			zo8804			1.0000600036e-05
10297			reconstitut			3.0001800108e-05
10298			quartz			7.0004200252e-05
10299			hilbert			1.0000600036e-05
10300			hopoi			1.0000600036e-05
10301			njepi			1.0000600036e-05
10302			abstract			0.000110006600396
10303			noun			5.000300018e-05
10304			ojon			1.0000600036e-05
10305			dismiss			2.0001200072e-05
10306			procurv			1.0000600036e-05
10307			andkon			3.0001800108e-05
10308			arcad			0.0002500150009
10309			2166d			2.0001200072e-05
10310			aco			1.0000600036e-05
10311			tral			1.0000600036e-05
10312			repartit			1.0000600036e-05
10313			dynam			0.000190011400684
10314			sportska			1.0000600036e-05
10315			forcesof			1.0000600036e-05
10316			mcaulei			3.0001800108e-05
10317			bacoor			1.0000600036e-05
10318			nanuepro			1.0000600036e-05
10319			violin			9.0005400324e-05
10320			zirconia			2.0001200072e-05
10321			mcinn			1.0000600036e-05
10322			secreci			1.0000600036e-05
10323			aae			1.0000600036e-05
10324			flp			1.0000600036e-05
10325			priya			2.0001200072e-05
10326			zboruri			1.0000600036e-05
10327			putumayo			1.0000600036e-05
10328			matina			1.0000600036e-05
10329			worldmateactiv			1.0000600036e-05
10330			teucroid			1.0000600036e-05
10331			discours			2.0001200072e-05
10332			reveng			5.000300018e-05
10333			balwyn			2.0001200072e-05
10334			belew			1.0000600036e-05
10335			paslod			6.0003600216e-05
10336			im250			2.0001200072e-05
10337			kata			4.0002400144e-05
10338			ixu			7.0004200252e-05
10339			c35			1.0000600036e-05
10340			lagja			1.0000600036e-05
10341			championship			0.000140008400504
10342			roxio			8.0004800288e-05
10343			conker			1.0000600036e-05
10344			genar			1.0000600036e-05
10345			starfox			1.0000600036e-05
10346			mcdougal			2.0001200072e-05
10347			parsun			1.0000600036e-05
10348			healthstream			4.0002400144e-05
10349			treadmil			0.000130007800468
10350			physiotherapist			2.0001200072e-05
10351			cortnei			1.0000600036e-05
10352			selepa			1.0000600036e-05
10353			gemston			6.0003600216e-05
10354			gladesvil			2.0001200072e-05
10355			linga			1.0000600036e-05
10356			gummtre			1.0000600036e-05
10357			fetu			3.0001800108e-05
10358			genitalia			2.0001200072e-05
10359			barford			1.0000600036e-05
10360			atom			0.000160009600576
10361			mayn			1.0000600036e-05
10362			aerial			0.00015000900054
10363			wildfir			1.0000600036e-05
10364			felt			5.000300018e-05
10365			nudesex			1.0000600036e-05
10366			1013tx			1.0000600036e-05
10367			gs			7.0004200252e-05
10368			gpr			2.0001200072e-05
10369			marbl			0.000120007200432
10370			resdent			1.0000600036e-05
10371			curv			8.0004800288e-05
10372			interv			4.0002400144e-05
10373			skrzynecki			2.0001200072e-05
10374			izzi			2.0001200072e-05
10375			watck			1.0000600036e-05
10376			xc			4.0002400144e-05
10377			kimberli			5.000300018e-05
10378			vba			0.000240014400864
10379			maxi			7.0004200252e-05
10380			raper			1.0000600036e-05
10381			inflat			9.0005400324e-05
10382			langkawi			5.000300018e-05
10383			ebola			1.0000600036e-05
10384			marpl			3.0001800108e-05
10385			nitmiluk			1.0000600036e-05
10386			receip			8.0004800288e-05
10387			coax			2.0001200072e-05
10388			endocrin			1.0000600036e-05
10389			mytholog			0.00010000600036
10390			cooler			0.000160009600576
10391			belo			2.0001200072e-05
10392			samar			1.0000600036e-05
10393			canungra			1.0000600036e-05
10394			honor			0.000110006600396
10395			preposit			3.0001800108e-05
10396			taarak			1.0000600036e-05
10397			mockbird			1.0000600036e-05
10398			mrt			1.0000600036e-05
10399			wiesenthala			1.0000600036e-05
10400			ke			4.0002400144e-05
10401			erik			3.0001800108e-05
10402			erikson			2.0001200072e-05
10403			berri			0.000210012600756
10404			majest			4.0002400144e-05
10405			z56			1.0000600036e-05
10406			mgo			2.0001200072e-05
10407			fry			0.000110006600396
10408			technomarin			1.0000600036e-05
10409			poyri			1.0000600036e-05
10410			speedwai			0.000110006600396
10411			metallica			0.000110006600396
10412			landrov			8.0004800288e-05
10413			comeback			1.0000600036e-05
10414			brivi			4.0002400144e-05
10415			priest			6.0003600216e-05
10416			cyberlink			7.0004200252e-05
10417			powercinema			1.0000600036e-05
10418			lindsai			0.000130007800468
10419			lohan			0.000130007800468
10420			twinkl			3.0001800108e-05
10421			norfolk			0.00010000600036
10422			retract			5.000300018e-05
10423			maxim			5.000300018e-05
10424			cholil			1.0000600036e-05
10425			superstar			0.000120007200432
10426			woven			2.0001200072e-05
10427			choru			5.000300018e-05
10428			firer			1.0000600036e-05
10429			ballist			3.0001800108e-05
10430			fairchild			2.0001200072e-05
10431			dailii			1.0000600036e-05
10432			diarrhoea			4.0002400144e-05
10433			subtleti			3.0001800108e-05
10434			eurail			3.0001800108e-05
10435			officework			2.0001200072e-05
10436			eq			3.0001800108e-05
10437			miraplacid			1.0000600036e-05
10438			deodor			4.0002400144e-05
10439			snout			1.0000600036e-05
10440			mayb			2.0001200072e-05
10441			altin			1.0000600036e-05
10442			rehber			1.0000600036e-05
10443			advic			0.000190011400684
10444			tecalemit			1.0000600036e-05
10445			ppo			2.0001200072e-05
10446			indic			0.00015000900054
10447			graze			2.0001200072e-05
10448			mim			3.0001800108e-05
10449			soi			6.0003600216e-05
10450			masterbatch			3.0001800108e-05
10451			writer			0.000130007800468
10452			elm327			1.0000600036e-05
10453			3647			1.0000600036e-05
10454			lhd			1.0000600036e-05
10455			carribean			2.0001200072e-05
10456			wurra			1.0000600036e-05
10457			wsbk			1.0000600036e-05
10458			fastcgi			1.0000600036e-05
10459			0xc0000005			1.0000600036e-05
10460			deakin			7.0004200252e-05
10461			overcom			2.0001200072e-05
10462			tiguan103			1.0000600036e-05
10463			09u01n			1.0000600036e-05
10464			thule			3.0001800108e-05
10465			xming			1.0000600036e-05
10466			putti			6.0003600216e-05
10467			site:dvdland.com.au			1.0000600036e-05
10468			tradingwag			1.0000600036e-05
10469			trammel			2.0001200072e-05
10470			helen			0.00015000900054
10471			wont			0.000190011400684
10472			nabooti			1.0000600036e-05
10473			schoolgirl			6.0003600216e-05
10474			fru			2.0001200072e-05
10475			02k6692			1.0000600036e-05
10476			safa			1.0000600036e-05
10477			supersocket			1.0000600036e-05
10478			resverotrol			2.0001200072e-05
10479			authent			0.000190011400684
10480			origen			1.0000600036e-05
10481			monash			0.00015000900054
10482			bicarb			3.0001800108e-05
10483			soda			6.0003600216e-05
10484			aom			1.0000600036e-05
10485			billiard			4.0002400144e-05
10486			hurriyet			2.0001200072e-05
10487			ana			8.0004800288e-05
10488			goa			1.0000600036e-05
10489			impreza			9.0005400324e-05
10490			nana			3.0001800108e-05
10491			austin			0.000130007800468
10492			refin			4.0002400144e-05
10493			carbohydr			4.0002400144e-05
10494			bicuspid			1.0000600036e-05
10495			natition			1.0000600036e-05
10496			sandal			6.0003600216e-05
10497			downhil			3.0001800108e-05
10498			maaik			1.0000600036e-05
10499			meleag			1.0000600036e-05
10500			ornament			4.0002400144e-05
10501			u2			6.0003600216e-05
10502			onslow			1.0000600036e-05
10503			trevanion			1.0000600036e-05
10504			4k7			1.0000600036e-05
10505			shelbronz			1.0000600036e-05
10506			badminton			7.0004200252e-05
10507			bat			0.000140008400504
10508			tilt			0.000210012600756
10509			uteru			3.0001800108e-05
10510			wrest			1.0000600036e-05
10511			dom			1.0000600036e-05
10512			woorabinda			1.0000600036e-05
10513			sponsorship			0.00010000600036
10514			audiotechnika			1.0000600036e-05
10515			mirabeau			1.0000600036e-05
10516			combust			4.0002400144e-05
10517			sebastien			1.0000600036e-05
10518			lenormand			1.0000600036e-05
10519			friesian			1.0000600036e-05
10520			roanna			1.0000600036e-05
10521			supra			7.0004200252e-05
10522			nuclear			0.00010000600036
10523			fiber			6.0003600216e-05
10524			ultrasharp			2.0001200072e-05
10525			barrack			3.0001800108e-05
10526			300zx			3.0001800108e-05
10527			miracl			7.0004200252e-05
10528			andi			0.000220013200792
10529			griffith			8.0004800288e-05
10530			hallmark			6.0003600216e-05
10531			shenouda			1.0000600036e-05
10532			barwon			5.000300018e-05
10533			typesof			1.0000600036e-05
10534			penlin			1.0000600036e-05
10535			jayn			3.0001800108e-05
10536			minhubba			1.0000600036e-05
10537			hazelmer			1.0000600036e-05
10538			2740			1.0000600036e-05
10539			110			3.0001800108e-05
10540			bangladeshi			4.0002400144e-05
10541			choda			2.0001200072e-05
10542			spill			3.0001800108e-05
10543			alessandria			1.0000600036e-05
10544			bittorr			7.0004200252e-05
10545			whitehous			4.0002400144e-05
10546			155			2.0001200072e-05
10547			hellen			2.0001200072e-05
10548			massus			1.0000600036e-05
10549			conanfail			1.0000600036e-05
10550			tobi			6.0003600216e-05
10551			baden			2.0001200072e-05
10552			powel			3.0001800108e-05
10553			dirt			0.000180010800648
10554			muma			1.0000600036e-05
10555			logon			0.00015000900054
10556			bedtim			2.0001200072e-05
10557			broccoli			2.0001200072e-05
10558			blitz			3.0001800108e-05
10559			weegi			1.0000600036e-05
10560			sage			6.0003600216e-05
10561			crm			0.000110006600396
10562			psb			1.0000600036e-05
10563			webdav			5.000300018e-05
10564			bid			0.00010000600036
10565			massacr			5.000300018e-05
10566			savag			5.000300018e-05
10567			distro			3.0001800108e-05
10568			2ue			3.0001800108e-05
10569			teken			1.0000600036e-05
10570			sherrin			1.0000600036e-05
10571			odlikovanja			1.0000600036e-05
10572			ypp2			1.0000600036e-05
10573			orca			2.0001200072e-05
10574			jenna			3.0001800108e-05
10575			jameson			4.0002400144e-05
10576			burton			5.000300018e-05
10577			poacher			3.0001800108e-05
10578			ta			0.000210012600756
10579			pinu			1.0000600036e-05
10580			character			2.0001200072e-05
10581			priestlei			5.000300018e-05
10582			ausminer			1.0000600036e-05
10583			wcf			8.0004800288e-05
10584			con			0.000210012600756
10585			plot			4.0002400144e-05
10586			zuo			1.0000600036e-05
10587			rowellyn			1.0000600036e-05
10588			hollolwai			1.0000600036e-05
10589			beechboro			1.0000600036e-05
10590			ucertifi			1.0000600036e-05
10591			motion			0.00010000600036
10592			harriet			2.0001200072e-05
10593			mcgregor			3.0001800108e-05
10594			turion			1.0000600036e-05
10595			bexlei			3.0001800108e-05
10596			53			4.0002400144e-05
10597			unban			1.0000600036e-05
10598			adject			3.0001800108e-05
10599			spektrum			3.0001800108e-05
10600			onga			5.000300018e-05
10601			linkin			2.0001200072e-05
10602			ghostnet			1.0000600036e-05
10603			lod			2.0001200072e-05
10604			bassingthwaight			9.0005400324e-05
10605			chan			5.000300018e-05
10606			kfc			0.00010000600036
10607			essenc			1.0000600036e-05
10608			childbirth			4.0002400144e-05
10609			marx			4.0002400144e-05
10610			phychologist			1.0000600036e-05
10611			cef			1.0000600036e-05
10612			pine			0.000220013200792
10613			overal			2.0001200072e-05
10614			induct			0.00010000600036
10615			bingl			5.000300018e-05
10616			snapper			0.00010000600036
10617			54			1.0000600036e-05
10618			preston			8.0004800288e-05
10619			eo			0.000120007200432
10620			9800			3.0001800108e-05
10621			f1gamesgam			1.0000600036e-05
10622			jonsei			1.0000600036e-05
10623			salesrep			1.0000600036e-05
10624			pinarella			1.0000600036e-05
10625			systemverfahrenstechnik			1.0000600036e-05
10626			beta			0.000330019801188
10627			bobbi			7.0004200252e-05
10628			kf750			7.0004200252e-05
10629			racq			5.000300018e-05
10630			membership			0.00015000900054
10631			banjo			9.0005400324e-05
10632			kazooi			2.0001200072e-05
10633			bern			2.0001200072e-05
10634			ke970			2.0001200072e-05
10635			7100			2.0001200072e-05
10636			triad			1.0000600036e-05
10637			dow			6.0003600216e-05
10638			simplex			5.000300018e-05
10639			tumor			5.000300018e-05
10640			sata			0.00020001200072
10641			src			2.0001200072e-05
10642			kool			1.0000600036e-05
10643			closur			6.0003600216e-05
10644			schoolboi			3.0001800108e-05
10645			discografia			1.0000600036e-05
10646			comdiesof			1.0000600036e-05
10647			doastlin			1.0000600036e-05
10648			dancetech			2.0001200072e-05
10649			boggo			1.0000600036e-05
10650			botox			3.0001800108e-05
10651			mistak			2.0001200072e-05
10652			nutrex			1.0000600036e-05
10653			lipo			3.0001800108e-05
10654			celin			5.000300018e-05
10655			dion			6.0003600216e-05
10656			ferro			1.0000600036e-05
10657			cement			0.00015000900054
10658			comfort			0.00015000900054
10659			genealog			0.0002500150009
10660			f5100			1.0000600036e-05
10661			wigan			1.0000600036e-05
10662			raptor			5.000300018e-05
10663			700r			1.0000600036e-05
10664			mchale			1.0000600036e-05
10665			preform			1.0000600036e-05
10666			meatloaf			3.0001800108e-05
10667			dir			1.0000600036e-05
10668			615			1.0000600036e-05
10669			serger			1.0000600036e-05
10670			howard			0.000160009600576
10671			arklei			1.0000600036e-05
10672			q9550			2.0001200072e-05
10673			bevex			1.0000600036e-05
10674			etelek			1.0000600036e-05
10675			geraldin			1.0000600036e-05
10676			koori			1.0000600036e-05
10677			redbank			1.0000600036e-05
10678			matrox			3.0001800108e-05
10679			placa			1.0000600036e-05
10680			corc			1.0000600036e-05
10681			ayu			1.0000600036e-05
10682			evacu			7.0004200252e-05
10683			115			1.0000600036e-05
10684			margaret			0.000170010200612
10685			loretta			1.0000600036e-05
10686			kath			3.0001800108e-05
10687			anger			4.0002400144e-05
10688			cortex			3.0001800108e-05
10689			sia			2.0001200072e-05
10690			bangalor			3.0001800108e-05
10691			oo			2.0001200072e-05
10692			kiefer			1.0000600036e-05
10693			tf2			3.0001800108e-05
10694			onegai			1.0000600036e-05
10695			helper			5.000300018e-05
10696			fremantl			0.000210012600756
10697			docker			5.000300018e-05
10698			yabbi			3.0001800108e-05
10699			po			4.0002400144e-05
10700			bless			3.0001800108e-05
10701			biograf			1.0000600036e-05
10702			biorhythm			1.0000600036e-05
10703			terri			0.000210012600756
10704			mel			8.0004800288e-05
10705			int			4.0002400144e-05
10706			hierarchi			4.0002400144e-05
10707			dvdvideosoft			2.0001200072e-05
10708			unemploy			0.000110006600396
10709			anau			3.0001800108e-05
10710			sro			3.0001800108e-05
10711			1920			5.000300018e-05
10712			balconi			3.0001800108e-05
10713			wangaratta			4.0002400144e-05
10714			sniper			7.0004200252e-05
10715			tielman			1.0000600036e-05
10716			sionmeu			1.0000600036e-05
10717			renaiss			4.0002400144e-05
10718			conveyor			1.0000600036e-05
10719			manta			6.0003600216e-05
10720			bug			8.0004800288e-05
10721			spherion			1.0000600036e-05
10722			bodli			1.0000600036e-05
10723			996			2.0001200072e-05
10724			trophi			5.000300018e-05
10725			caillgril			1.0000600036e-05
10726			arden			5.000300018e-05
10727			shippuden			9.0005400324e-05
10728			everlast			4.0002400144e-05
10729			static			0.00010000600036
10730			agoni			2.0001200072e-05
10731			rowena			1.0000600036e-05
10732			sidchrom			1.0000600036e-05
10733			aabc			1.0000600036e-05
10734			jeststar			1.0000600036e-05
10735			poblano			1.0000600036e-05
10736			redhead			5.000300018e-05
10737			epididym			1.0000600036e-05
10738			196			1.0000600036e-05
10739			annamari			1.0000600036e-05
10740			vento			1.0000600036e-05
10741			uzbekistan			6.0003600216e-05
10742			vc			5.000300018e-05
10743			wrestlemania			0.00010000600036
10744			xxv			2.0001200072e-05
10745			lamborghini			4.0002400144e-05
10746			onimusha			1.0000600036e-05
10747			cosmo			5.000300018e-05
10748			analysi			0.000440026401584
10749			huxlei			1.0000600036e-05
10750			leasil			1.0000600036e-05
10751			rfactorcentr			1.0000600036e-05
10752			rainbow			0.000330019801188
10753			hear			0.00020001200072
10754			impair			7.0004200252e-05
10755			lachel			1.0000600036e-05
10756			farnham			4.0002400144e-05
10757			stabbin			1.0000600036e-05
10758			plank			4.0002400144e-05
10759			ugli			4.0002400144e-05
10760			organel			1.0000600036e-05
10761			psx2			1.0000600036e-05
10762			plonki			1.0000600036e-05
10763			garand			2.0001200072e-05
10764			c803			1.0000600036e-05
10765			overdr			3.0001800108e-05
10766			snow			0.000270016200972
10767			portabelloa			1.0000600036e-05
10768			dent			5.000300018e-05
10769			esb			1.0000600036e-05
10770			jbi			1.0000600036e-05
10771			deciph			1.0000600036e-05
10772			f1149eq			1.0000600036e-05
10773			dvdo			1.0000600036e-05
10774			italo			1.0000600036e-05
10775			pergo			1.0000600036e-05
10776			penrit			1.0000600036e-05
10777			relocat			7.0004200252e-05
10778			dusk			3.0001800108e-05
10779			icd			1.0000600036e-05
10780			disgust			2.0001200072e-05
10781			hitman			4.0002400144e-05
10782			reborn			4.0002400144e-05
10783			back2u			1.0000600036e-05
10784			uwatec			1.0000600036e-05
10785			sykp			1.0000600036e-05
10786			disconnet			1.0000600036e-05
10787			cork			5.000300018e-05
10788			citizen			0.000110006600396
10789			kane			5.000300018e-05
10790			ashoka			1.0000600036e-05
10791			yard			0.000220013200792
10792			lancashir			0.00010000600036
10793			daylight			0.000290017401044
10794			allerg			4.0002400144e-05
10795			reaction			0.000120007200432
10796			difficulti			5.000300018e-05
10797			gravatt			9.0005400324e-05
10798			presario			0.00015000900054
10799			c719tu			1.0000600036e-05
10800			ect			2.0001200072e-05
10801			redpeg			1.0000600036e-05
10802			rivet			3.0001800108e-05
10803			roslyn			2.0001200072e-05
10804			unipaa			1.0000600036e-05
10805			crochei			1.0000600036e-05
10806			remuner			2.0001200072e-05
10807			alkalin			3.0001800108e-05
10808			imesh			1.0000600036e-05
10809			colonialmotorinn			1.0000600036e-05
10810			qs			1.0000600036e-05
10811			mop			3.0001800108e-05
10812			nerang			4.0002400144e-05
10813			umpir			3.0001800108e-05
10814			cp550			1.0000600036e-05
10815			ladybug			2.0001200072e-05
10816			treo			6.0003600216e-05
10817			7100a			1.0000600036e-05
10818			imageri			1.0000600036e-05
10819			lamp			0.000210012600756
10820			benelli			2.0001200072e-05
10821			quattronov			1.0000600036e-05
10822			sizzl			1.0000600036e-05
10823			mongolian			5.000300018e-05
10824			racism			4.0002400144e-05
10825			telecommun			8.0004800288e-05
10826			ombudsman			7.0004200252e-05
10827			district			0.000120007200432
10828			ultrastar			2.0001200072e-05
10829			delux			0.000310018601116
10830			moritz			2.0001200072e-05
10831			dmaw			2.0001200072e-05
10832			-sleep			1.0000600036e-05
10833			vitua			1.0000600036e-05
10834			saraf			1.0000600036e-05
10835			trucker			4.0002400144e-05
10836			posess			1.0000600036e-05
10837			apow			1.0000600036e-05
10838			viet			6.0003600216e-05
10839			nam			4.0002400144e-05
10840			ebox			1.0000600036e-05
10841			horsed			1.0000600036e-05
10842			barbagallp			1.0000600036e-05
10843			trev			1.0000600036e-05
10844			relic			2.0001200072e-05
10845			mozilla			0.000130007800468
10846			hull			0.000110006600396
10847			jaw			6.0003600216e-05
10848			waterslid			1.0000600036e-05
10849			maxtor			6.0003600216e-05
10850			remarket			1.0000600036e-05
10851			virtiw			1.0000600036e-05
10852			0			0.000120007200432
10853			ignit			7.0004200252e-05
10854			shipton			1.0000600036e-05
10855			icam			1.0000600036e-05
10856			documentari			7.0004200252e-05
10857			deploy			9.0005400324e-05
10858			piolt			1.0000600036e-05
10859			maniloa			1.0000600036e-05
10860			bargo			1.0000600036e-05
10861			cleavag			1.0000600036e-05
10862			lyerbird			2.0001200072e-05
10863			wildpacket			1.0000600036e-05
10864			parner			1.0000600036e-05
10865			patteren			1.0000600036e-05
10866			kalgoorli			9.0005400324e-05
10867			boulder			3.0001800108e-05
10868			marybrough			1.0000600036e-05
10869			prium			1.0000600036e-05
10870			gx620			3.0001800108e-05
10871			tint			0.000130007800468
10872			zipp			1.0000600036e-05
10873			404			4.0002400144e-05
10874			assyrian			4.0002400144e-05
10875			dear			4.0002400144e-05
10876			discuss			8.0004800288e-05
10877			dildo			5.000300018e-05
10878			roadmap			4.0002400144e-05
10879			ionis			3.0001800108e-05
10880			perish			4.0002400144e-05
10881			chaplain			1.0000600036e-05
10882			vanadium			3.0001800108e-05
10883			redox			3.0001800108e-05
10884			embird			2.0001200072e-05
10885			woodman			1.0000600036e-05
10886			icki			1.0000600036e-05
10887			henri			0.000180010800648
10888			nc			1.0000600036e-05
10889			fairlan			4.0002400144e-05
10890			celica			3.0001800108e-05
10891			tefal			4.0002400144e-05
10892			actifri			2.0001200072e-05
10893			neverwint			5.000300018e-05
10894			erectomax			1.0000600036e-05
10895			sprout			3.0001800108e-05
10896			millet			2.0001200072e-05
10897			claddagh			3.0001800108e-05
10898			rabbitoh			3.0001800108e-05
10899			uae			7.0004200252e-05
10900			970			1.0000600036e-05
10901			starboard			2.0001200072e-05
10902			exchyang			1.0000600036e-05
10903			asperin			1.0000600036e-05
10904			parma			1.0000600036e-05
10905			joondalup			0.000130007800468
10906			dlink			7.0004200252e-05
10907			cessnock			4.0002400144e-05
10908			calligraphi			5.000300018e-05
10909			shufuni			2.0001200072e-05
10910			mamoth			1.0000600036e-05
10911			mameri			1.0000600036e-05
10912			400d			1.0000600036e-05
10913			degener			5.000300018e-05
10914			preschool			6.0003600216e-05
10915			topolog			3.0001800108e-05
10916			baja			5.000300018e-05
10917			allianz			8.0004800288e-05
10918			mako			3.0001800108e-05
10919			ninja			8.0004800288e-05
10920			perrin			2.0001200072e-05
10921			billabong			7.0004200252e-05
10922			anam			3.0001800108e-05
10923			cara			6.0003600216e-05
10924			gasman			1.0000600036e-05
10925			winfre			1.0000600036e-05
10926			dhrohkaal			1.0000600036e-05
10927			settingsto			1.0000600036e-05
10928			avant			2.0001200072e-05
10929			stellar			1.0000600036e-05
10930			baljit			1.0000600036e-05
10931			greenslop			3.0001800108e-05
10932			axit			1.0000600036e-05
10933			gimast			1.0000600036e-05
10934			mickei			6.0003600216e-05
10935			goku			1.0000600036e-05
10936			ss3			1.0000600036e-05
10937			rissol			1.0000600036e-05
10938			rockstar			2.0001200072e-05
10939			ypa			1.0000600036e-05
10940			scout			0.000130007800468
10941			2709			2.0001200072e-05
10942			ge			7.0004200252e-05
10943			bvlgari			2.0001200072e-05
10944			bv8032b			1.0000600036e-05
10945			m4p			2.0001200072e-05
10946			m4a			3.0001800108e-05
10947			bangla			7.0004200252e-05
10948			baum			1.0000600036e-05
10949			mercier			1.0000600036e-05
10950			ordin			2.0001200072e-05
10951			ssd			4.0002400144e-05
10952			specifi			5.000300018e-05
10953			fiat			7.0004200252e-05
10954			640			6.0003600216e-05
10955			sunken			1.0000600036e-05
10956			burnes			1.0000600036e-05
10957			oberbefehshab			1.0000600036e-05
10958			illuminati			1.0000600036e-05
10959			conspiraci			3.0001800108e-05
10960			hayden			5.000300018e-05
10961			panettier			4.0002400144e-05
10962			iren			4.0002400144e-05
10963			torcher			3.0001800108e-05
10964			masterchef			1.0000600036e-05
10965			macro			0.000140008400504
10966			lasci			1.0000600036e-05
10967			accordion			4.0002400144e-05
10968			gosia			1.0000600036e-05
10969			wlodarczak			1.0000600036e-05
10970			westward			1.0000600036e-05
10971			reactiv			3.0001800108e-05
10972			pretti			0.00010000600036
10973			lao			8.0004800288e-05
10974			suffer			2.0001200072e-05
10975			workforc			2.0001200072e-05
10976			tahiri			1.0000600036e-05
10977			humantarian			1.0000600036e-05
10978			manliu			1.0000600036e-05
10979			businessmobil			1.0000600036e-05
10980			circulon			1.0000600036e-05
10981			ekaterina			1.0000600036e-05
10982			ivanova			1.0000600036e-05
10983			mushroom			0.000170010200612
10984			bhay			1.0000600036e-05
10985			pragat			2.0001200072e-05
10986			acoust			0.000110006600396
10987			salmat			1.0000600036e-05
10988			pakenham			3.0001800108e-05
10989			nvdia			1.0000600036e-05
10990			fatburn			1.0000600036e-05
10991			goodfella			3.0001800108e-05
10992			silverhor			1.0000600036e-05
10993			brierlei			1.0000600036e-05
10994			hydraul			0.000130007800468
10995			hose			0.00010000600036
10996			dmc			4.0002400144e-05
10997			skulduggeri			2.0001200072e-05
10998			pleasant			3.0001800108e-05
10999			cnc			7.0004200252e-05
11000			bmp			1.0000600036e-05
11001			parishion			1.0000600036e-05
11002			buranda			1.0000600036e-05
11003			shellbourn			1.0000600036e-05
11004			rockford			1.0000600036e-05
11005			eclair			1.0000600036e-05
11006			jumper			8.0004800288e-05
11007			cheryl			1.0000600036e-05
11008			catalyt			1.0000600036e-05
11009			hairstyl			0.000340020401224
11010			august			6.0003600216e-05
11011			punchdown			1.0000600036e-05
11012			sicklet			1.0000600036e-05
11013			bulli			0.000160009600576
11014			ragnarok			3.0001800108e-05
11015			reclin			8.0004800288e-05
11016			newagestor			1.0000600036e-05
11017			cartom			1.0000600036e-05
11018			instructor			3.0001800108e-05
11019			v6			0.000160009600576
11020			zubo			1.0000600036e-05
11021			chatwal			1.0000600036e-05
11022			bare			0.00010000600036
11023			escentu			1.0000600036e-05
11024			txt			1.0000600036e-05
11025			carnelian			1.0000600036e-05
11026			sose			4.0002400144e-05
11027			catalina			2.0001200072e-05
11028			lezzi			1.0000600036e-05
11029			duo			8.0004800288e-05
11030			jayral			1.0000600036e-05
11031			883646			1.0000600036e-05
11032			atik			1.0000600036e-05
11033			wu			6.0003600216e-05
11034			agrav			1.0000600036e-05
11035			keynesian			5.000300018e-05
11036			brentleigh			1.0000600036e-05
11037			ware			0.000110006600396
11038			runa			1.0000600036e-05
11039			amber			7.0004200252e-05
11040			hobbydol			1.0000600036e-05
11041			hammond			8.0004800288e-05
11042			hamishandandi			1.0000600036e-05
11043			sharon			6.0003600216e-05
11044			tate			2.0001200072e-05
11045			wound			8.0004800288e-05
11046			petei			1.0000600036e-05
11047			pablo			5.000300018e-05
11048			mmmradio			1.0000600036e-05
11049			optimash			1.0000600036e-05
11050			s15			5.000300018e-05
11051			200sx			5.000300018e-05
11052			wentwest			1.0000600036e-05
11053			finlaysonstimb			1.0000600036e-05
11054			maison			2.0001200072e-05
11055			du			0.000110006600396
11056			traffick			3.0001800108e-05
11057			scheinfeld			2.0001200072e-05
11058			willliamstown			1.0000600036e-05
