Node 1			Node 2			P(12)
2531			32096			1.0000800064e-05
14585			3255			1.0000800064e-05
25901			31649			1.0000800064e-05
3894			42750			1.0000800064e-05
31579			31581			1.0000800064e-05
11818			6404			1.0000800064e-05
3229			8601			1.0000800064e-05
5682			8091			1.0000800064e-05
3437			4359			1.0000800064e-05
50265			7405			1.0000800064e-05
12827			728			1.0000800064e-05
33409			7069			1.0000800064e-05
1570			29794			1.0000800064e-05
16195			3417			1.0000800064e-05
177			23821			1.0000800064e-05
373			8473			1.0000800064e-05
2030			9909			1.0000800064e-05
44019			44021			1.0000800064e-05
5477			5712			1.0000800064e-05
14982			17398			1.0000800064e-05
19937			9733			1.0000800064e-05
40020			40021			1.0000800064e-05
18130			35073			1.0000800064e-05
3721			3797			1.0000800064e-05
9082			970			2.0001600128e-05
803			9384			1.0000800064e-05
1897			8227			1.0000800064e-05
38290			4246			1.0000800064e-05
10224			23318			1.0000800064e-05
1451			2197			2.0001600128e-05
17568			2644			1.0000800064e-05
23113			620			1.0000800064e-05
1423			5961			1.0000800064e-05
16141			62			1.0000800064e-05
47161			47163			1.0000800064e-05
22151			2914			1.0000800064e-05
16677			16679			1.0000800064e-05
1758			3807			1.0000800064e-05
15669			3799			1.0000800064e-05
1410			8174			1.0000800064e-05
42483			42485			1.0000800064e-05
2182			93			9.0007200576e-05
1412			18498			1.0000800064e-05
3636			825			1.0000800064e-05
29868			303			1.0000800064e-05
18774			25496			1.0000800064e-05
369			5542			1.0000800064e-05
15327			20			2.0001600128e-05
21			24975			1.0000800064e-05
14489			815			1.0000800064e-05
1390			19492			1.0000800064e-05
1000			7747			1.0000800064e-05
33231			33232			1.0000800064e-05
50063			50064			1.0000800064e-05
3271			6062			1.0000800064e-05
222			48832			1.0000800064e-05
10384			937			1.0000800064e-05
46898			46899			1.0000800064e-05
24960			841			1.0000800064e-05
17965			6306			2.0001600128e-05
4654			5462			1.0000800064e-05
1046			1634			2.0001600128e-05
2856			479			1.0000800064e-05
50291			50292			1.0000800064e-05
42828			42830			1.0000800064e-05
1635			20765			1.0000800064e-05
13311			2537			1.0000800064e-05
22790			340			1.0000800064e-05
1317			46165			1.0000800064e-05
30265			7225			1.0000800064e-05
49299			49301			1.0000800064e-05
108			17431			1.0000800064e-05
28527			28528			1.0000800064e-05
14328			1602			1.0000800064e-05
16040			6818			1.0000800064e-05
38083			38085			1.0000800064e-05
1531			2251			1.0000800064e-05
36428			36429			1.0000800064e-05
25239			399			1.0000800064e-05
4354			6248			1.0000800064e-05
17009			3450			1.0000800064e-05
297			29880			1.0000800064e-05
16414			39382			1.0000800064e-05
1567			2862			1.0000800064e-05
312			8276			1.0000800064e-05
22308			9587			1.0000800064e-05
46			9593			1.0000800064e-05
1203			12633			1.0000800064e-05
42834			42836			1.0000800064e-05
12802			181			1.0000800064e-05
38175			7267			2.0001600128e-05
10248			17213			1.0000800064e-05
18865			2380			1.0000800064e-05
2372			3352			3.0002400192e-05
2398			7584			1.0000800064e-05
204			39327			1.0000800064e-05
11260			46711			1.0000800064e-05
32762			3370			1.0000800064e-05
10758			2382			1.0000800064e-05
22442			513			1.0000800064e-05
20825			20826			1.0000800064e-05
13032			22728			1.0000800064e-05
34358			44174			1.0000800064e-05
44322			44324			1.0000800064e-05
17961			18790			1.0000800064e-05
34			3415			5.000400032e-05
30338			7322			1.0000800064e-05
31196			32418			1.0000800064e-05
1503			18319			1.0000800064e-05
17201			7347			1.0000800064e-05
16308			8027			3.0002400192e-05
819			8345			1.0000800064e-05
172			3582			2.0001600128e-05
8493			8835			1.0000800064e-05
18115			723			1.0000800064e-05
12134			317			1.0000800064e-05
45634			45635			1.0000800064e-05
21550			2251			1.0000800064e-05
44322			44323			1.0000800064e-05
2526			3169			1.0000800064e-05
4290			479			1.0000800064e-05
42045			4748			1.0000800064e-05
40902			40904			1.0000800064e-05
3449			7021			1.0000800064e-05
38627			38628			1.0000800064e-05
29620			29621			1.0000800064e-05
13192			8478			1.0000800064e-05
17568			31318			1.0000800064e-05
1840			502			1.0000800064e-05
4180			4382			1.0000800064e-05
2531			7584			1.0000800064e-05
48216			48217			1.0000800064e-05
35206			5392			1.0000800064e-05
1452			4813			1.0000800064e-05
27739			991			1.0000800064e-05
2964			6717			1.0000800064e-05
16495			721			1.0000800064e-05
15348			3515			1.0000800064e-05
33550			5664			1.0000800064e-05
1923			6237			1.0000800064e-05
27594			449			1.0000800064e-05
13248			30693			1.0000800064e-05
1737			3328			2.0001600128e-05
24584			47968			1.0000800064e-05
13359			6429			1.0000800064e-05
2185			25095			1.0000800064e-05
13578			2390			1.0000800064e-05
214			23333			1.0000800064e-05
42514			766			1.0000800064e-05
48499			48501			1.0000800064e-05
40322			40324			1.0000800064e-05
1153			7834			1.0000800064e-05
16507			794			1.0000800064e-05
20292			36601			1.0000800064e-05
25268			25269			1.0000800064e-05
1574			45888			1.0000800064e-05
18983			6202			1.0000800064e-05
10671			158			1.0000800064e-05
25300			5968			1.0000800064e-05
15378			15379			1.0000800064e-05
10012			1342			1.0000800064e-05
28398			28399			1.0000800064e-05
11564			1175			1.0000800064e-05
3570			9801			2.0001600128e-05
13967			1536			1.0000800064e-05
1621			2429			2.0001600128e-05
4083			7829			1.0000800064e-05
12013			4639			1.0000800064e-05
28758			28759			1.0000800064e-05
1712			7602			1.0000800064e-05
44622			44624			1.0000800064e-05
1373			21212			1.0000800064e-05
8598			9674			1.0000800064e-05
8395			8396			1.0000800064e-05
43096			43097			1.0000800064e-05
212			2786			4.0003200256e-05
48843			48844			1.0000800064e-05
38969			6306			1.0000800064e-05
10023			1324			1.0000800064e-05
28477			90			1.0000800064e-05
20342			8531			1.0000800064e-05
294			544			1.0000800064e-05
7071			9709			1.0000800064e-05
11389			17690			1.0000800064e-05
21819			4694			1.0000800064e-05
1161			489			1.0000800064e-05
20565			5653			1.0000800064e-05
10129			38340			1.0000800064e-05
18574			475			1.0000800064e-05
1072			23983			1.0000800064e-05
1320			7309			1.0000800064e-05
21851			26961			1.0000800064e-05
1091			40884			1.0000800064e-05
2887			4166			5.000400032e-05
2149			4464			1.0000800064e-05
1668			48687			1.0000800064e-05
38292			38294			1.0000800064e-05
39525			570			1.0000800064e-05
38127			38128			1.0000800064e-05
49771			49773			1.0000800064e-05
5693			90			2.0001600128e-05
1077			23994			1.0000800064e-05
33908			3582			1.0000800064e-05
138			2515			2.0001600128e-05
36260			945			1.0000800064e-05
44149			44150			1.0000800064e-05
3214			61			1.0000800064e-05
45985			45986			1.0000800064e-05
3936			8176			1.0000800064e-05
4329			4930			1.0000800064e-05
2022			48350			1.0000800064e-05
24425			250			1.0000800064e-05
12794			865			1.0000800064e-05
3271			8889			1.0000800064e-05
2673			296			1.0000800064e-05
2054			50			4.0003200256e-05
960			961			1.0000800064e-05
17825			1981			1.0000800064e-05
15216			1626			1.0000800064e-05
39695			39696			1.0000800064e-05
1232			18368			1.0000800064e-05
17799			6274			1.0000800064e-05
3721			977			0.000170013601088
10467			3217			1.0000800064e-05
3927			9945			1.0000800064e-05
175			17584			2.0001600128e-05
10433			1219			1.0000800064e-05
1232			12593			1.0000800064e-05
23513			23514			1.0000800064e-05
1662			29515			1.0000800064e-05
1626			34145			2.0001600128e-05
2154			5782			1.0000800064e-05
18248			567			3.0002400192e-05
241			3346			3.0002400192e-05
29996			29998			1.0000800064e-05
43072			43073			1.0000800064e-05
32379			381			1.0000800064e-05
36866			36867			1.0000800064e-05
13472			7716			1.0000800064e-05
23093			6498			1.0000800064e-05
1875			31264			1.0000800064e-05
1185			5729			1.0000800064e-05
2512			4309			5.000400032e-05
10375			6598			1.0000800064e-05
20201			48157			1.0000800064e-05
22294			35704			1.0000800064e-05
1694			959			1.0000800064e-05
1131			9381			1.0000800064e-05
14552			3846			1.0000800064e-05
40314			40316			1.0000800064e-05
36293			36295			1.0000800064e-05
1542			414			1.0000800064e-05
168			34076			1.0000800064e-05
10971			12357			2.0001600128e-05
35053			533			1.0000800064e-05
1231			6564			1.0000800064e-05
44338			44340			1.0000800064e-05
32265			3925			1.0000800064e-05
38511			38512			1.0000800064e-05
22527			22528			1.0000800064e-05
3099			771			1.0000800064e-05
28655			8191			2.0001600128e-05
2463			6985			1.0000800064e-05
1467			7009			1.0000800064e-05
6058			8969			1.0000800064e-05
5804			631			2.0001600128e-05
49074			49076			1.0000800064e-05
15211			2604			1.0000800064e-05
2308			8039			1.0000800064e-05
11355			45091			1.0000800064e-05
12408			2576			1.0000800064e-05
3722			7916			1.0000800064e-05
21706			21707			1.0000800064e-05
1711			819			1.0000800064e-05
5389			7305			1.0000800064e-05
32809			881			1.0000800064e-05
1152			13001			1.0000800064e-05
35424			35426			1.0000800064e-05
5098			6271			1.0000800064e-05
27426			6470			1.0000800064e-05
16203			30566			1.0000800064e-05
13178			26732			1.0000800064e-05
156			2553			1.0000800064e-05
12261			1947			1.0000800064e-05
18359			8345			1.0000800064e-05
13413			1983			1.0000800064e-05
765			8400			1.0000800064e-05
33860			33861			1.0000800064e-05
28040			28042			1.0000800064e-05
45897			45898			1.0000800064e-05
1377			38854			1.0000800064e-05
40909			40910			1.0000800064e-05
2616			35521			1.0000800064e-05
1320			23724			1.0000800064e-05
3031			9917			1.0000800064e-05
12260			377			1.0000800064e-05
1093			45910			1.0000800064e-05
19498			654			1.0000800064e-05
1089			5851			1.0000800064e-05
37530			37531			1.0000800064e-05
4570			6852			1.0000800064e-05
12636			30121			1.0000800064e-05
1500			41029			1.0000800064e-05
18798			18800			1.0000800064e-05
1244			25243			1.0000800064e-05
2485			27481			2.0001600128e-05
2247			4118			1.0000800064e-05
41651			482			1.0000800064e-05
198			41582			2.0001600128e-05
13408			2976			1.0000800064e-05
40717			40718			1.0000800064e-05
37401			982			1.0000800064e-05
41401			41403			1.0000800064e-05
1687			8762			1.0000800064e-05
3031			6240			2.0001600128e-05
43807			875			1.0000800064e-05
11032			5284			1.0000800064e-05
28359			28360			1.0000800064e-05
28755			33150			1.0000800064e-05
26091			2709			1.0000800064e-05
222			33537			1.0000800064e-05
15123			214			1.0000800064e-05
10823			6283			1.0000800064e-05
41358			41359			1.0000800064e-05
5708			5955			1.0000800064e-05
1121			32188			1.0000800064e-05
10504			2866			1.0000800064e-05
271			6294			1.0000800064e-05
16561			27322			1.0000800064e-05
398			6811			3.0002400192e-05
16171			191			1.0000800064e-05
37791			37792			1.0000800064e-05
49476			49477			1.0000800064e-05
10095			3223			1.0000800064e-05
1664			29228			3.0002400192e-05
16267			1940			1.0000800064e-05
23339			23340			1.0000800064e-05
18855			550			3.0002400192e-05
2076			24943			1.0000800064e-05
212			29721			1.0000800064e-05
10856			2372			1.0000800064e-05
19179			35029			1.0000800064e-05
1182			15328			1.0000800064e-05
3133			37757			1.0000800064e-05
46503			6507			1.0000800064e-05
21744			6101			1.0000800064e-05
11676			5975			1.0000800064e-05
19114			4354			1.0000800064e-05
10479			2499			1.0000800064e-05
26707			41784			1.0000800064e-05
1170			222			1.0000800064e-05
317			42242			1.0000800064e-05
1714			18359			1.0000800064e-05
3300			8233			2.0001600128e-05
10054			599			1.0000800064e-05
3194			5134			1.0000800064e-05
4453			5508			1.0000800064e-05
202			2534			4.0003200256e-05
3356			4720			1.0000800064e-05
1681			42312			1.0000800064e-05
10863			9078			1.0000800064e-05
13390			9016			1.0000800064e-05
19731			2699			1.0000800064e-05
30476			30477			1.0000800064e-05
25394			25396			1.0000800064e-05
7310			9039			1.0000800064e-05
1497			21992			1.0000800064e-05
1670			18964			1.0000800064e-05
1478			41582			1.0000800064e-05
9366			97			1.0000800064e-05
11443			30688			1.0000800064e-05
1384			47180			1.0000800064e-05
1318			2281			1.0000800064e-05
47792			52			1.0000800064e-05
7225			7861			1.0000800064e-05
23692			2386			1.0000800064e-05
1231			1232			3.0002400192e-05
31679			6175			1.0000800064e-05
1100			33104			1.0000800064e-05
1143			18351			1.0000800064e-05
27022			6583			1.0000800064e-05
1616			23074			1.0000800064e-05
24881			6830			1.0000800064e-05
2714			9900			1.0000800064e-05
34834			34836			1.0000800064e-05
1283			3418			5.000400032e-05
3570			4571			5.000400032e-05
3546			42746			1.0000800064e-05
12012			4018			1.0000800064e-05
740			9068			2.0001600128e-05
37796			37798			1.0000800064e-05
15469			576			1.0000800064e-05
15603			3151			2.0001600128e-05
1266			9151			1.0000800064e-05
7846			811			1.0000800064e-05
1287			34226			1.0000800064e-05
39636			8896			1.0000800064e-05
52			6038			3.0002400192e-05
3431			46532			1.0000800064e-05
46659			7520			1.0000800064e-05
31385			31387			1.0000800064e-05
27029			27030			1.0000800064e-05
10726			2868			1.0000800064e-05
6941			7896			1.0000800064e-05
40930			40931			1.0000800064e-05
19558			19560			1.0000800064e-05
8534			937			1.0000800064e-05
268			4450			3.0002400192e-05
34233			34234			1.0000800064e-05
2161			2505			1.0000800064e-05
16081			49554			1.0000800064e-05
35971			803			1.0000800064e-05
19712			3244			1.0000800064e-05
106			12982			4.0003200256e-05
24427			24428			1.0000800064e-05
47112			47114			1.0000800064e-05
21930			3402			1.0000800064e-05
1423			27826			1.0000800064e-05
31059			723			1.0000800064e-05
303			6308			5.000400032e-05
15829			941			1.0000800064e-05
40612			40613			1.0000800064e-05
30084			38155			1.0000800064e-05
328			6631			1.0000800064e-05
26027			721			1.0000800064e-05
30032			9878			1.0000800064e-05
48809			48810			1.0000800064e-05
24160			253			1.0000800064e-05
17088			2530			2.0001600128e-05
13646			43219			1.0000800064e-05
28337			677			2.0001600128e-05
263			34096			1.0000800064e-05
13629			677			9.0007200576e-05
2808			3025			1.0000800064e-05
47622			562			1.0000800064e-05
11057			18448			1.0000800064e-05
40068			40070			1.0000800064e-05
3792			625			1.0000800064e-05
2976			8329			1.0000800064e-05
27457			598			2.0001600128e-05
13998			7315			1.0000800064e-05
49419			49420			1.0000800064e-05
103			16			0.000110008800704
33238			33239			1.0000800064e-05
34705			4813			1.0000800064e-05
16969			3737			1.0000800064e-05
4604			868			1.0000800064e-05
2564			8756			2.0001600128e-05
22141			22142			1.0000800064e-05
21168			21170			1.0000800064e-05
7021			7361			1.0000800064e-05
1981			4582			1.0000800064e-05
19299			803			2.0001600128e-05
11176			9462			1.0000800064e-05
381			9514			1.0000800064e-05
2637			3927			0.000130010400832
37677			37678			1.0000800064e-05
1103			14755			1.0000800064e-05
2409			763			2.0001600128e-05
33786			4087			1.0000800064e-05
3588			3913			2.0001600128e-05
3806			38833			1.0000800064e-05
28880			28882			1.0000800064e-05
175			31373			2.0001600128e-05
3223			5110			1.0000800064e-05
2099			3008			1.0000800064e-05
4244			43381			1.0000800064e-05
48960			48961			1.0000800064e-05
13158			62			1.0000800064e-05
2298			3083			1.0000800064e-05
49092			886			1.0000800064e-05
42086			754			1.0000800064e-05
39648			39650			1.0000800064e-05
2512			35844			1.0000800064e-05
14794			2058			1.0000800064e-05
45630			45631			1.0000800064e-05
2650			5033			1.0000800064e-05
15734			8345			1.0000800064e-05
21095			21096			1.0000800064e-05
2491			6184			3.0002400192e-05
12381			44308			1.0000800064e-05
26763			26764			1.0000800064e-05
2197			5434			1.0000800064e-05
7261			9771			1.0000800064e-05
29221			8878			1.0000800064e-05
13140			34592			1.0000800064e-05
7246			968			1.0000800064e-05
10080			8941			1.0000800064e-05
5092			949			4.0003200256e-05
21149			3215			1.0000800064e-05
11951			13854			1.0000800064e-05
46			9686			1.0000800064e-05
1069			476			1.0000800064e-05
14			31913			1.0000800064e-05
15355			3399			1.0000800064e-05
18112			582			1.0000800064e-05
1349			4955			1.0000800064e-05
47072			47073			1.0000800064e-05
22039			45940			1.0000800064e-05
17550			4055			1.0000800064e-05
14857			15557			1.0000800064e-05
1095			1480			1.0000800064e-05
32674			4217			1.0000800064e-05
27701			8950			2.0001600128e-05
24290			24291			1.0000800064e-05
17207			42141			1.0000800064e-05
41524			41526			1.0000800064e-05
1127			42596			1.0000800064e-05
2105			6083			2.0001600128e-05
3720			3818			1.0000800064e-05
3531			7375			1.0000800064e-05
38324			654			1.0000800064e-05
2366			31104			1.0000800064e-05
2			6829			1.0000800064e-05
1725			27354			1.0000800064e-05
13941			5154			1.0000800064e-05
15279			21667			1.0000800064e-05
32126			32127			1.0000800064e-05
40030			40032			1.0000800064e-05
31953			5788			2.0001600128e-05
688			706			0.000290023201856
16520			16521			1.0000800064e-05
2075			6559			1.0000800064e-05
13426			242			1.0000800064e-05
2493			3257			1.0000800064e-05
3398			6474			1.0000800064e-05
2685			7252			1.0000800064e-05
23021			23022			1.0000800064e-05
38399			38400			1.0000800064e-05
15981			658			1.0000800064e-05
13846			7264			1.0000800064e-05
42836			42838			1.0000800064e-05
38028			38029			1.0000800064e-05
6331			8778			1.0000800064e-05
16508			22			1.0000800064e-05
1536			682			2.0001600128e-05
1519			1767			2.0001600128e-05
1602			24602			1.0000800064e-05
4510			918			1.0000800064e-05
25855			2887			1.0000800064e-05
10186			6120			1.0000800064e-05
49454			49456			1.0000800064e-05
1550			19087			1.0000800064e-05
18802			28757			1.0000800064e-05
304			45767			1.0000800064e-05
16101			3284			2.0001600128e-05
1905			8842			1.0000800064e-05
40713			48924			1.0000800064e-05
217			5104			2.0001600128e-05
428			5857			1.0000800064e-05
1100			29435			1.0000800064e-05
22954			2553			1.0000800064e-05
1105			6583			1.0000800064e-05
17202			35968			1.0000800064e-05
10528			9380			1.0000800064e-05
12392			629			1.0000800064e-05
17769			185			1.0000800064e-05
2879			3921			1.0000800064e-05
1367			5217			1.0000800064e-05
10402			194			1.0000800064e-05
10693			6180			1.0000800064e-05
5157			596			3.0002400192e-05
106			33434			1.0000800064e-05
12561			29762			1.0000800064e-05
2133			22928			1.0000800064e-05
1923			6641			1.0000800064e-05
14409			4261			1.0000800064e-05
2230			4989			1.0000800064e-05
1972			8302			1.0000800064e-05
22200			25706			1.0000800064e-05
1691			4738			1.0000800064e-05
3534			7080			1.0000800064e-05
6716			93			1.0000800064e-05
575			576			9.0007200576e-05
17089			39611			1.0000800064e-05
1359			584			1.0000800064e-05
14013			8690			2.0001600128e-05
49420			49422			1.0000800064e-05
10955			6699			2.0001600128e-05
5329			640			1.0000800064e-05
21625			3935			1.0000800064e-05
46110			94			1.0000800064e-05
37499			37500			1.0000800064e-05
17916			45118			1.0000800064e-05
3777			7900			1.0000800064e-05
2916			5745			1.0000800064e-05
5893			6306			1.0000800064e-05
1048			8958			1.0000800064e-05
1155			2371			4.0003200256e-05
21361			6822			1.0000800064e-05
2465			6726			1.0000800064e-05
24201			9113			1.0000800064e-05
10242			1501			1.0000800064e-05
37706			37707			1.0000800064e-05
45513			88			1.0000800064e-05
4171			8834			1.0000800064e-05
2587			5605			1.0000800064e-05
40374			44232			1.0000800064e-05
46659			94			1.0000800064e-05
24641			9692			1.0000800064e-05
18000			18001			1.0000800064e-05
10414			310			1.0000800064e-05
109			37150			1.0000800064e-05
1253			5530			1.0000800064e-05
48694			48695			1.0000800064e-05
11426			14			1.0000800064e-05
37628			37630			1.0000800064e-05
44365			5924			1.0000800064e-05
21373			7067			1.0000800064e-05
28023			912			1.0000800064e-05
28611			4520			1.0000800064e-05
46971			46972			1.0000800064e-05
31502			31503			1.0000800064e-05
2251			4581			1.0000800064e-05
43607			4382			1.0000800064e-05
39224			39226			1.0000800064e-05
48815			48816			1.0000800064e-05
5235			7436			1.0000800064e-05
27372			27373			1.0000800064e-05
206			35105			1.0000800064e-05
26976			4266			1.0000800064e-05
4491			6139			1.0000800064e-05
42337			42338			1.0000800064e-05
1322			21875			1.0000800064e-05
14489			30894			1.0000800064e-05
18902			28645			1.0000800064e-05
50024			768			1.0000800064e-05
40571			40573			1.0000800064e-05
1355			7059			1.0000800064e-05
275			34513			1.0000800064e-05
525			9562			1.0000800064e-05
29141			513			1.0000800064e-05
2706			5825			3.0002400192e-05
1692			48409			1.0000800064e-05
2447			3370			1.0000800064e-05
22191			629			1.0000800064e-05
40003			7267			1.0000800064e-05
10412			18088			1.0000800064e-05
48379			48380			1.0000800064e-05
2623			8475			1.0000800064e-05
13904			3606			1.0000800064e-05
42416			572			1.0000800064e-05
1275			2678			1.0000800064e-05
44967			44968			1.0000800064e-05
1817			43679			1.0000800064e-05
34476			94			1.0000800064e-05
1322			19035			2.0001600128e-05
47374			9821			1.0000800064e-05
1826			5782			1.0000800064e-05
31087			31088			1.0000800064e-05
593			8016			1.0000800064e-05
3152			537			1.0000800064e-05
48974			48976			1.0000800064e-05
23135			874			1.0000800064e-05
2082			9262			1.0000800064e-05
46331			46333			1.0000800064e-05
16628			5178			1.0000800064e-05
44525			44527			1.0000800064e-05
30318			9443			1.0000800064e-05
10526			1865			1.0000800064e-05
2810			4497			1.0000800064e-05
23676			23677			1.0000800064e-05
27520			27522			1.0000800064e-05
3151			5519			1.0000800064e-05
10887			869			1.0000800064e-05
25268			7785			1.0000800064e-05
15567			19046			1.0000800064e-05
27308			27309			1.0000800064e-05
1007			13351			1.0000800064e-05
1428			4430			1.0000800064e-05
5241			6658			1.0000800064e-05
12409			41317			1.0000800064e-05
2917			2942			4.0003200256e-05
43596			43597			1.0000800064e-05
4142			6947			2.0001600128e-05
4235			4521			1.0000800064e-05
271			883			1.0000800064e-05
1878			3364			1.0000800064e-05
37620			40418			1.0000800064e-05
1096			1474			2.0001600128e-05
2327			3896			1.0000800064e-05
4336			4570			1.0000800064e-05
1034			1973			1.0000800064e-05
15320			3767			1.0000800064e-05
2153			2660			2.0001600128e-05
1886			20279			1.0000800064e-05
25052			365			1.0000800064e-05
33679			33680			1.0000800064e-05
1145			2372			3.0002400192e-05
1028			3594			6.0004800384e-05
2897			29785			1.0000800064e-05
2980			7774			1.0000800064e-05
44179			6232			1.0000800064e-05
49965			49967			1.0000800064e-05
1628			8614			1.0000800064e-05
1507			3285			1.0000800064e-05
15073			4570			1.0000800064e-05
2193			4658			2.0001600128e-05
2586			4290			1.0000800064e-05
714			842			6.0004800384e-05
37382			37383			1.0000800064e-05
21084			513			1.0000800064e-05
17820			6867			1.0000800064e-05
3370			45774			1.0000800064e-05
48427			48428			1.0000800064e-05
10613			31736			2.0001600128e-05
11951			12832			1.0000800064e-05
1388			1761			3.0002400192e-05
31615			31617			1.0000800064e-05
40141			40143			1.0000800064e-05
11772			859			1.0000800064e-05
21533			21534			1.0000800064e-05
5322			982			0.000190015201216
3772			9046			2.0001600128e-05
29363			29364			1.0000800064e-05
22967			22968			1.0000800064e-05
36842			61			1.0000800064e-05
10400			12702			1.0000800064e-05
1899			2116			2.0001600128e-05
30651			30653			1.0000800064e-05
2322			46085			1.0000800064e-05
49404			8778			1.0000800064e-05
1752			39292			1.0000800064e-05
193			7564			1.0000800064e-05
16598			46			1.0000800064e-05
11371			1501			1.0000800064e-05
2041			29468			1.0000800064e-05
22958			30355			1.0000800064e-05
3259			36438			1.0000800064e-05
17226			35544			3.0002400192e-05
510			6445			2.0001600128e-05
21306			22237			1.0000800064e-05
2364			948			1.0000800064e-05
3196			5677			1.0000800064e-05
1044			283			1.0000800064e-05
1556			2451			3.0002400192e-05
10783			39875			1.0000800064e-05
18849			8044			1.0000800064e-05
21487			3088			2.0001600128e-05
46271			48221			1.0000800064e-05
2862			5605			2.0001600128e-05
17184			3010			1.0000800064e-05
1397			5006			1.0000800064e-05
15546			8778			1.0000800064e-05
4431			7657			1.0000800064e-05
1820			20993			1.0000800064e-05
14751			5337			1.0000800064e-05
34234			34235			1.0000800064e-05
1268			39697			1.0000800064e-05
17657			2993			1.0000800064e-05
29359			29360			1.0000800064e-05
1731			35282			1.0000800064e-05
47119			47120			1.0000800064e-05
19097			208			1.0000800064e-05
339			504			3.0002400192e-05
25519			4541			1.0000800064e-05
16219			7133			1.0000800064e-05
41954			41956			1.0000800064e-05
107			49052			1.0000800064e-05
20093			20094			1.0000800064e-05
598			6293			1.0000800064e-05
1122			25160			1.0000800064e-05
1337			6620			1.0000800064e-05
34606			34607			1.0000800064e-05
1747			9956			1.0000800064e-05
21029			573			1.0000800064e-05
2535			3735			1.0000800064e-05
2396			28935			1.0000800064e-05
38694			38695			1.0000800064e-05
2247			41631			1.0000800064e-05
1119			4249			1.0000800064e-05
3711			5436			1.0000800064e-05
2201			3061			1.0000800064e-05
2674			36548			1.0000800064e-05
39804			39806			1.0000800064e-05
31766			31767			1.0000800064e-05
1577			18331			1.0000800064e-05
25856			25857			1.0000800064e-05
2401			659			8.0006400512e-05
22730			28357			1.0000800064e-05
275			30877			1.0000800064e-05
12057			1767			1.0000800064e-05
4255			49924			1.0000800064e-05
3271			6666			1.0000800064e-05
395			8059			1.0000800064e-05
11555			640			1.0000800064e-05
11757			5202			1.0000800064e-05
35115			35117			1.0000800064e-05
24289			2879			1.0000800064e-05
490			7737			1.0000800064e-05
25195			64			1.0000800064e-05
1476			1602			1.0000800064e-05
37747			3912			1.0000800064e-05
29964			29965			1.0000800064e-05
38122			38124			1.0000800064e-05
41769			41800			1.0000800064e-05
2381			31109			1.0000800064e-05
203			4577			2.0001600128e-05
19522			2829			1.0000800064e-05
10412			9792			1.0000800064e-05
15403			279			2.0001600128e-05
1991			880			2.0001600128e-05
39457			39459			1.0000800064e-05
2366			6526			2.0001600128e-05
45715			45717			1.0000800064e-05
3559			40488			1.0000800064e-05
16760			21318			1.0000800064e-05
432			6399			2.0001600128e-05
25698			40645			1.0000800064e-05
1878			2065			1.0000800064e-05
23998			7025			1.0000800064e-05
2309			5733			1.0000800064e-05
1953			428			1.0000800064e-05
149			43524			1.0000800064e-05
1947			4492			2.0001600128e-05
455			489			1.0000800064e-05
17150			4960			1.0000800064e-05
43784			43786			1.0000800064e-05
11206			3531			2.0001600128e-05
10346			2576			2.0001600128e-05
46447			46449			1.0000800064e-05
32992			32993			1.0000800064e-05
1570			29155			1.0000800064e-05
13766			1592			1.0000800064e-05
1067			629			4.0003200256e-05
35492			94			1.0000800064e-05
42977			9962			1.0000800064e-05
15651			5550			1.0000800064e-05
18658			715			1.0000800064e-05
17721			3416			1.0000800064e-05
12781			735			1.0000800064e-05
1180			15437			2.0001600128e-05
22682			2452			1.0000800064e-05
1621			24210			1.0000800064e-05
582			7766			1.0000800064e-05
10581			3683			1.0000800064e-05
1601			748			5.000400032e-05
31939			31940			1.0000800064e-05
1712			33688			1.0000800064e-05
1197			28079			2.0001600128e-05
1778			5397			1.0000800064e-05
2134			22069			2.0001600128e-05
46365			46366			1.0000800064e-05
36173			36174			1.0000800064e-05
2299			388			1.0000800064e-05
12427			12621			1.0000800064e-05
14106			9495			1.0000800064e-05
1997			424			1.0000800064e-05
11190			47162			1.0000800064e-05
41998			41999			1.0000800064e-05
1266			32695			1.0000800064e-05
43516			43517			1.0000800064e-05
2700			5873			2.0001600128e-05
2853			6615			2.0001600128e-05
4276			865			1.0000800064e-05
10475			249			1.0000800064e-05
40069			40071			1.0000800064e-05
31953			64			1.0000800064e-05
217			35491			1.0000800064e-05
2515			32999			2.0001600128e-05
1606			34087			1.0000800064e-05
1767			4985			1.0000800064e-05
47834			94			2.0001600128e-05
1423			6051			1.0000800064e-05
2036			4059			1.0000800064e-05
25753			43846			1.0000800064e-05
1652			5692			1.0000800064e-05
2492			45467			1.0000800064e-05
8042			9155			1.0000800064e-05
1762			27502			2.0001600128e-05
29988			29989			1.0000800064e-05
27800			27801			1.0000800064e-05
3735			647			1.0000800064e-05
1318			21716			1.0000800064e-05
10036			1244			1.0000800064e-05
21754			21755			1.0000800064e-05
23015			48232			1.0000800064e-05
4385			4430			1.0000800064e-05
16403			7153			1.0000800064e-05
26699			34082			1.0000800064e-05
13120			30727			1.0000800064e-05
1182			31282			1.0000800064e-05
14174			537			1.0000800064e-05
3676			965			1.0000800064e-05
40539			40540			1.0000800064e-05
2539			9155			1.0000800064e-05
22422			22424			1.0000800064e-05
4657			4683			1.0000800064e-05
