Node 1			Node 2			P(12)
41991			41993			1.0000800064e-05
31836			31837			1.0000800064e-05
20775			38822			1.0000800064e-05
21920			27186			1.0000800064e-05
41038			41040			1.0000800064e-05
3737			7876			1.0000800064e-05
14143			16329			1.0000800064e-05
16775			2488			2.0001600128e-05
33612			33614			1.0000800064e-05
8372			8707			1.0000800064e-05
40552			40553			1.0000800064e-05
21043			21045			1.0000800064e-05
34002			44632			1.0000800064e-05
23825			23826			1.0000800064e-05
27942			27943			1.0000800064e-05
42402			42404			1.0000800064e-05
28948			5214			1.0000800064e-05
25759			25760			1.0000800064e-05
1778			26669			1.0000800064e-05
41589			41590			1.0000800064e-05
44822			44823			1.0000800064e-05
31861			7146			1.0000800064e-05
50345			50346			1.0000800064e-05
32952			45869			1.0000800064e-05
26852			26853			1.0000800064e-05
24698			5039			1.0000800064e-05
28370			6898			1.0000800064e-05
36502			36504			1.0000800064e-05
44317			44319			1.0000800064e-05
40701			40703			1.0000800064e-05
35633			35635			1.0000800064e-05
14828			7958			1.0000800064e-05
21304			21305			1.0000800064e-05
17829			43352			1.0000800064e-05
3184			4293			1.0000800064e-05
36694			36696			1.0000800064e-05
4053			5343			5.000400032e-05
43241			43243			1.0000800064e-05
35607			47317			1.0000800064e-05
435			4428			3.0002400192e-05
49416			49418			1.0000800064e-05
24775			3985			1.0000800064e-05
27374			27375			1.0000800064e-05
25173			5502			1.0000800064e-05
27631			3139			2.0001600128e-05
2997			32293			1.0000800064e-05
1923			36655			1.0000800064e-05
44229			44230			1.0000800064e-05
1450			19354			1.0000800064e-05
48413			48414			1.0000800064e-05
3755			43031			1.0000800064e-05
29801			29803			1.0000800064e-05
28693			28694			1.0000800064e-05
37780			6706			1.0000800064e-05
26292			45792			1.0000800064e-05
39622			39623			1.0000800064e-05
21326			32336			1.0000800064e-05
47805			47807			1.0000800064e-05
50256			50257			1.0000800064e-05
17700			40673			1.0000800064e-05
25343			6540			1.0000800064e-05
45886			45887			1.0000800064e-05
29451			8267			1.0000800064e-05
13678			40608			1.0000800064e-05
30087			30089			1.0000800064e-05
39146			39147			1.0000800064e-05
19820			7538			1.0000800064e-05
4388			662			4.0003200256e-05
41190			5563			1.0000800064e-05
2603			49490			1.0000800064e-05
40542			40543			1.0000800064e-05
200			9587			6.0004800384e-05
37088			37972			1.0000800064e-05
16752			3271			3.0002400192e-05
30625			30626			1.0000800064e-05
1556			23379			1.0000800064e-05
16810			7925			1.0000800064e-05
10150			1072			4.0003200256e-05
32030			32032			1.0000800064e-05
31091			31092			1.0000800064e-05
10653			36457			1.0000800064e-05
5692			5693			1.0000800064e-05
1104			32725			1.0000800064e-05
27301			27302			1.0000800064e-05
21548			507			1.0000800064e-05
11531			11960			2.0001600128e-05
34832			7880			1.0000800064e-05
42817			42818			1.0000800064e-05
48444			48446			1.0000800064e-05
30145			30146			1.0000800064e-05
33092			4570			1.0000800064e-05
10139			4710			1.0000800064e-05
18696			48235			1.0000800064e-05
11293			8887			1.0000800064e-05
23683			23684			1.0000800064e-05
30813			30814			1.0000800064e-05
12849			5322			1.0000800064e-05
44448			9792			1.0000800064e-05
45035			45036			1.0000800064e-05
18707			9679			1.0000800064e-05
3097			45374			1.0000800064e-05
22449			8137			1.0000800064e-05
27080			27081			1.0000800064e-05
25491			25492			1.0000800064e-05
38996			44337			1.0000800064e-05
38624			38625			1.0000800064e-05
30109			3098			1.0000800064e-05
41476			41477			1.0000800064e-05
10074			12977			1.0000800064e-05
1207			33103			1.0000800064e-05
26563			26565			1.0000800064e-05
38915			38917			1.0000800064e-05
13975			7516			1.0000800064e-05
36950			5651			1.0000800064e-05
13466			13590			1.0000800064e-05
16214			9612			1.0000800064e-05
130			33020			3.0002400192e-05
38487			38489			1.0000800064e-05
10425			365			1.0000800064e-05
33167			36861			1.0000800064e-05
44652			44654			1.0000800064e-05
30104			30105			1.0000800064e-05
27070			27072			1.0000800064e-05
47928			47930			1.0000800064e-05
28390			5848			1.0000800064e-05
43813			43815			1.0000800064e-05
19535			19536			1.0000800064e-05
31731			8842			1.0000800064e-05
42092			42093			1.0000800064e-05
39997			39999			1.0000800064e-05
39318			39319			1.0000800064e-05
20072			4266			1.0000800064e-05
25748			25749			1.0000800064e-05
42020			9589			1.0000800064e-05
25331			31060			1.0000800064e-05
17405			17406			1.0000800064e-05
49770			49772			1.0000800064e-05
19168			7989			1.0000800064e-05
22798			8035			1.0000800064e-05
36186			36187			1.0000800064e-05
37235			37237			1.0000800064e-05
37849			37850			1.0000800064e-05
40553			40555			1.0000800064e-05
35635			35636			1.0000800064e-05
22588			8316			1.0000800064e-05
32523			32524			1.0000800064e-05
49227			49228			1.0000800064e-05
34515			34516			1.0000800064e-05
35857			35858			1.0000800064e-05
15338			45928			1.0000800064e-05
42726			42728			1.0000800064e-05
39833			39835			1.0000800064e-05
10775			23134			1.0000800064e-05
42067			42068			1.0000800064e-05
24307			40565			1.0000800064e-05
30280			30281			1.0000800064e-05
46616			46617			1.0000800064e-05
4562			47711			1.0000800064e-05
32780			5548			1.0000800064e-05
21583			35225			1.0000800064e-05
14086			37022			1.0000800064e-05
27364			9990			1.0000800064e-05
32000			5993			1.0000800064e-05
20786			933			1.0000800064e-05
44013			44014			1.0000800064e-05
44771			44772			1.0000800064e-05
43780			43781			1.0000800064e-05
33634			33635			1.0000800064e-05
44045			44047			1.0000800064e-05
10884			3117			1.0000800064e-05
48285			48286			1.0000800064e-05
42168			42169			1.0000800064e-05
27608			40679			1.0000800064e-05
15430			9802			1.0000800064e-05
24631			3480			1.0000800064e-05
42572			9221			1.0000800064e-05
31928			3196			1.0000800064e-05
3054			32150			3.0002400192e-05
28721			28722			1.0000800064e-05
26841			26842			1.0000800064e-05
42599			42601			1.0000800064e-05
48282			686			1.0000800064e-05
17791			2230			1.0000800064e-05
46191			46192			1.0000800064e-05
30735			30737			1.0000800064e-05
44073			9674			1.0000800064e-05
2733			2804			6.0004800384e-05
11925			1560			5.000400032e-05
10856			15918			1.0000800064e-05
43100			43101			1.0000800064e-05
31785			31786			1.0000800064e-05
18506			5479			1.0000800064e-05
30781			6897			1.0000800064e-05
46071			46072			1.0000800064e-05
28993			28994			1.0000800064e-05
14559			31853			2.0001600128e-05
50172			50173			1.0000800064e-05
35256			8584			1.0000800064e-05
44193			8750			1.0000800064e-05
28372			933			1.0000800064e-05
11446			24708			1.0000800064e-05
19980			33465			1.0000800064e-05
28334			2980			1.0000800064e-05
21481			21482			1.0000800064e-05
49486			49487			1.0000800064e-05
13300			14916			2.0001600128e-05
40804			4273			1.0000800064e-05
12553			30882			2.0001600128e-05
37439			37440			1.0000800064e-05
1851			48820			1.0000800064e-05
41513			7451			1.0000800064e-05
3428			49821			1.0000800064e-05
2709			33653			1.0000800064e-05
48143			48144			1.0000800064e-05
22379			22380			1.0000800064e-05
17126			41305			1.0000800064e-05
49350			49351			1.0000800064e-05
2537			41548			1.0000800064e-05
10901			1899			1.0000800064e-05
45694			45695			1.0000800064e-05
20104			2984			2.0001600128e-05
37221			37223			1.0000800064e-05
48496			48498			1.0000800064e-05
49329			49330			1.0000800064e-05
35594			35595			1.0000800064e-05
28707			34240			1.0000800064e-05
44095			44096			1.0000800064e-05
10747			27162			1.0000800064e-05
11642			45089			1.0000800064e-05
14083			23334			1.0000800064e-05
3903			44792			1.0000800064e-05
45684			45685			1.0000800064e-05
1232			45396			1.0000800064e-05
34914			34915			1.0000800064e-05
20442			20443			1.0000800064e-05
43466			884			1.0000800064e-05
34102			34103			1.0000800064e-05
16887			16888			1.0000800064e-05
21592			36383			1.0000800064e-05
45205			45480			1.0000800064e-05
33920			5462			1.0000800064e-05
30732			30734			1.0000800064e-05
18377			8597			1.0000800064e-05
1692			31929			2.0001600128e-05
34097			7211			1.0000800064e-05
15242			7333			1.0000800064e-05
30969			30971			1.0000800064e-05
24261			24263			1.0000800064e-05
28473			5562			2.0001600128e-05
31488			31490			1.0000800064e-05
1666			41131			1.0000800064e-05
35796			42753			1.0000800064e-05
13535			20902			1.0000800064e-05
14883			31795			1.0000800064e-05
36241			36242			1.0000800064e-05
33888			33889			1.0000800064e-05
39110			39112			1.0000800064e-05
41091			41092			1.0000800064e-05
35991			5350			1.0000800064e-05
18847			8918			1.0000800064e-05
49238			49240			1.0000800064e-05
43283			43289			1.0000800064e-05
32287			32288			1.0000800064e-05
27512			5588			1.0000800064e-05
10156			33410			1.0000800064e-05
17952			6381			1.0000800064e-05
19273			28094			1.0000800064e-05
1913			1914			2.0001600128e-05
23074			32760			1.0000800064e-05
48437			48439			1.0000800064e-05
33746			33747			1.0000800064e-05
35017			36580			1.0000800064e-05
19267			593			1.0000800064e-05
30252			30254			1.0000800064e-05
16466			16467			1.0000800064e-05
15288			15290			1.0000800064e-05
5455			9257			1.0000800064e-05
17877			49251			1.0000800064e-05
16809			46716			1.0000800064e-05
37588			7003			1.0000800064e-05
14206			5456			1.0000800064e-05
36756			5027			1.0000800064e-05
22556			22557			1.0000800064e-05
1092			24141			2.0001600128e-05
39595			39596			1.0000800064e-05
24179			24180			1.0000800064e-05
21151			21152			1.0000800064e-05
13439			17091			1.0000800064e-05
27622			5878			1.0000800064e-05
33592			33594			1.0000800064e-05
49862			49863			1.0000800064e-05
25017			25018			1.0000800064e-05
20252			20253			1.0000800064e-05
47126			47128			1.0000800064e-05
30562			8582			1.0000800064e-05
27067			27069			1.0000800064e-05
14642			6296			3.0002400192e-05
49779			49781			1.0000800064e-05
13			13759			1.0000800064e-05
16452			16453			1.0000800064e-05
20099			37861			1.0000800064e-05
1853			8512			1.0000800064e-05
30603			30604			1.0000800064e-05
13483			18344			1.0000800064e-05
19279			19280			1.0000800064e-05
40145			40147			1.0000800064e-05
37926			37928			1.0000800064e-05
24843			49327			1.0000800064e-05
36679			374			1.0000800064e-05
13143			39194			1.0000800064e-05
43203			43205			1.0000800064e-05
21340			73			1.0000800064e-05
37377			37378			1.0000800064e-05
43267			43268			1.0000800064e-05
49584			49585			1.0000800064e-05
13904			43939			1.0000800064e-05
18909			38040			1.0000800064e-05
15563			34693			1.0000800064e-05
16647			26087			1.0000800064e-05
32408			32410			1.0000800064e-05
43792			43793			1.0000800064e-05
19566			9758			1.0000800064e-05
47184			76			1.0000800064e-05
28484			3675			1.0000800064e-05
17697			4666			1.0000800064e-05
16558			16559			1.0000800064e-05
38540			3894			1.0000800064e-05
1593			7653			1.0000800064e-05
27823			27824			1.0000800064e-05
36027			36028			1.0000800064e-05
2067			27293			1.0000800064e-05
16632			16633			1.0000800064e-05
49993			49995			1.0000800064e-05
50070			9079			1.0000800064e-05
34497			34499			1.0000800064e-05
37247			37248			1.0000800064e-05
16573			36887			1.0000800064e-05
10853			16641			2.0001600128e-05
37993			37994			1.0000800064e-05
22593			22594			1.0000800064e-05
23408			8626			1.0000800064e-05
48855			48856			1.0000800064e-05
33116			33117			1.0000800064e-05
40535			46898			1.0000800064e-05
27998			27999			1.0000800064e-05
17144			17342			1.0000800064e-05
35345			48594			1.0000800064e-05
16438			16439			1.0000800064e-05
13010			38144			1.0000800064e-05
1104			43725			1.0000800064e-05
30843			30844			1.0000800064e-05
39544			39545			1.0000800064e-05
15154			16526			1.0000800064e-05
36819			36820			1.0000800064e-05
29024			29025			1.0000800064e-05
40239			5764			1.0000800064e-05
40476			40478			1.0000800064e-05
36517			36518			1.0000800064e-05
19794			25342			1.0000800064e-05
19794			23099			1.0000800064e-05
2058			572			0.00134010720858
20008			20009			1.0000800064e-05
46907			46908			1.0000800064e-05
27201			5215			1.0000800064e-05
36711			36713			1.0000800064e-05
32475			32476			1.0000800064e-05
47571			47573			1.0000800064e-05
104			20640			1.0000800064e-05
17455			17456			1.0000800064e-05
10820			3913			1.0000800064e-05
4627			7056			1.0000800064e-05
2496			27491			1.0000800064e-05
19540			19542			1.0000800064e-05
39607			7416			1.0000800064e-05
43839			49029			1.0000800064e-05
45695			45697			1.0000800064e-05
2324			87			6.0004800384e-05
2363			4936			1.0000800064e-05
14013			16787			1.0000800064e-05
31686			31688			1.0000800064e-05
40816			40817			1.0000800064e-05
20809			21361			1.0000800064e-05
30058			30059			1.0000800064e-05
24067			24069			1.0000800064e-05
47295			47296			1.0000800064e-05
35672			41095			1.0000800064e-05
17568			24503			1.0000800064e-05
17523			5493			2.0001600128e-05
20538			22768			1.0000800064e-05
29724			29725			1.0000800064e-05
9391			9818			1.0000800064e-05
44495			44497			1.0000800064e-05
16047			3975			1.0000800064e-05
32138			32139			1.0000800064e-05
26665			26667			1.0000800064e-05
2598			4858			1.0000800064e-05
16318			30517			2.0001600128e-05
37490			6298			1.0000800064e-05
41457			42411			1.0000800064e-05
40710			40711			1.0000800064e-05
23255			7078			1.0000800064e-05
15018			5080			1.0000800064e-05
10910			26034			2.0001600128e-05
25404			25405			1.0000800064e-05
16740			4006			1.0000800064e-05
18782			3136			3.0002400192e-05
22703			22704			1.0000800064e-05
29437			29439			1.0000800064e-05
32858			32859			1.0000800064e-05
34040			5262			1.0000800064e-05
1037			9159			1.0000800064e-05
19929			19931			1.0000800064e-05
26347			50321			1.0000800064e-05
3455			35231			1.0000800064e-05
29719			29720			1.0000800064e-05
7038			9625			2.0001600128e-05
36834			36836			1.0000800064e-05
22112			23434			1.0000800064e-05
23607			39482			1.0000800064e-05
40283			40284			1.0000800064e-05
10315			19260			2.0001600128e-05
31782			4576			1.0000800064e-05
18070			746			1.0000800064e-05
6051			8515			1.0000800064e-05
2584			5737			2.0001600128e-05
16628			18537			1.0000800064e-05
37028			9776			1.0000800064e-05
12137			1335			1.0000800064e-05
40398			40400			1.0000800064e-05
46721			46722			1.0000800064e-05
12484			12485			2.0001600128e-05
16897			4328			1.0000800064e-05
18267			18268			1.0000800064e-05
15842			1729			1.0000800064e-05
45008			45009			1.0000800064e-05
47893			47894			1.0000800064e-05
37808			37809			1.0000800064e-05
4566			8496			1.0000800064e-05
50226			50227			1.0000800064e-05
42511			42513			1.0000800064e-05
36849			4821			1.0000800064e-05
32298			32299			1.0000800064e-05
21155			5852			1.0000800064e-05
38764			38766			1.0000800064e-05
36210			36211			1.0000800064e-05
34180			34182			1.0000800064e-05
39437			39438			1.0000800064e-05
15113			2831			1.0000800064e-05
11576			18418			1.0000800064e-05
46261			46262			1.0000800064e-05
26378			8041			1.0000800064e-05
3513			49769			1.0000800064e-05
411			4330			4.0003200256e-05
13629			298			1.0000800064e-05
10494			2935			1.0000800064e-05
14733			17589			1.0000800064e-05
3416			43278			1.0000800064e-05
37467			37469			1.0000800064e-05
27398			5911			2.0001600128e-05
38013			7652			1.0000800064e-05
24029			45289			1.0000800064e-05
46499			46500			1.0000800064e-05
34248			34250			1.0000800064e-05
39822			39824			1.0000800064e-05
11116			18051			1.0000800064e-05
44319			44321			1.0000800064e-05
50049			50051			1.0000800064e-05
12341			8224			1.0000800064e-05
30971			30972			1.0000800064e-05
33549			8261			1.0000800064e-05
13862			34878			1.0000800064e-05
23056			23057			1.0000800064e-05
18918			832			1.0000800064e-05
10266			1384			3.0002400192e-05
49258			49260			1.0000800064e-05
30839			30840			1.0000800064e-05
33675			33676			1.0000800064e-05
33317			33319			1.0000800064e-05
15295			5822			1.0000800064e-05
25302			25303			1.0000800064e-05
41572			41573			1.0000800064e-05
18050			39059			1.0000800064e-05
10405			1702			1.0000800064e-05
14244			30448			1.0000800064e-05
28965			28967			1.0000800064e-05
24361			46968			1.0000800064e-05
47132			47133			1.0000800064e-05
23549			4770			1.0000800064e-05
25918			25919			1.0000800064e-05
44430			44431			1.0000800064e-05
37254			4377			1.0000800064e-05
23989			23990			1.0000800064e-05
34704			7521			1.0000800064e-05
23954			49428			1.0000800064e-05
17530			29295			1.0000800064e-05
2343			33710			1.0000800064e-05
40341			40342			1.0000800064e-05
16283			16284			1.0000800064e-05
29412			9381			1.0000800064e-05
4173			46575			1.0000800064e-05
12966			19518			1.0000800064e-05
23247			23248			1.0000800064e-05
22953			8842			2.0001600128e-05
19441			2714			1.0000800064e-05
38202			38203			1.0000800064e-05
35677			35678			1.0000800064e-05
15009			15010			1.0000800064e-05
34159			5797			1.0000800064e-05
28157			37195			1.0000800064e-05
11328			15712			1.0000800064e-05
2218			45230			1.0000800064e-05
4392			45420			1.0000800064e-05
35904			35906			1.0000800064e-05
32932			611			1.0000800064e-05
28145			31795			1.0000800064e-05
18219			32259			1.0000800064e-05
3809			39030			1.0000800064e-05
21663			38591			1.0000800064e-05
18907			2742			1.0000800064e-05
22673			5479			1.0000800064e-05
12090			1657			6.0004800384e-05
18659			48921			1.0000800064e-05
3077			33243			1.0000800064e-05
37044			37046			1.0000800064e-05
9489			9490			2.0001600128e-05
11342			43816			1.0000800064e-05
4063			43810			1.0000800064e-05
3232			3233			2.0001600128e-05
1101			5481			9.0007200576e-05
13425			39272			1.0000800064e-05
47470			47472			1.0000800064e-05
1912			818			2.0001600128e-05
40243			40244			1.0000800064e-05
33357			33358			1.0000800064e-05
35165			35166			1.0000800064e-05
39841			39843			1.0000800064e-05
37305			6525			1.0000800064e-05
43673			43674			1.0000800064e-05
45339			45340			1.0000800064e-05
27392			37042			1.0000800064e-05
48433			48435			1.0000800064e-05
4413			48226			1.0000800064e-05
26264			8879			1.0000800064e-05
27137			27139			1.0000800064e-05
2682			38773			1.0000800064e-05
13380			42197			1.0000800064e-05
27460			40187			1.0000800064e-05
35695			35696			1.0000800064e-05
34432			34433			1.0000800064e-05
37241			4725			1.0000800064e-05
47665			47667			1.0000800064e-05
38902			38903			1.0000800064e-05
10774			9227			1.0000800064e-05
24073			24075			1.0000800064e-05
28453			5949			1.0000800064e-05
48701			5846			1.0000800064e-05
20183			4787			1.0000800064e-05
7229			8062			1.0000800064e-05
44646			44647			1.0000800064e-05
16655			16656			1.0000800064e-05
15633			15635			1.0000800064e-05
3880			42791			1.0000800064e-05
48659			48660			1.0000800064e-05
47269			4738			1.0000800064e-05
14622			8022			1.0000800064e-05
10175			43025			1.0000800064e-05
39589			39591			1.0000800064e-05
50232			50234			1.0000800064e-05
31931			31933			1.0000800064e-05
28397			28399			1.0000800064e-05
41115			41116			1.0000800064e-05
42181			42182			1.0000800064e-05
26965			26966			1.0000800064e-05
26503			26504			1.0000800064e-05
30599			30601			1.0000800064e-05
33969			33970			1.0000800064e-05
39186			39188			1.0000800064e-05
22975			22977			1.0000800064e-05
48583			4960			1.0000800064e-05
36449			36451			1.0000800064e-05
31110			44368			1.0000800064e-05
15849			15851			1.0000800064e-05
36245			36247			1.0000800064e-05
36406			36408			1.0000800064e-05
44642			702			1.0000800064e-05
43932			6559			1.0000800064e-05
47437			4862			1.0000800064e-05
42074			42075			1.0000800064e-05
40478			44919			1.0000800064e-05
17705			1867			1.0000800064e-05
12726			12727			1.0000800064e-05
29108			29110			1.0000800064e-05
24131			24132			1.0000800064e-05
4030			8217			1.0000800064e-05
35563			35565			1.0000800064e-05
12680			48389			1.0000800064e-05
40321			40322			1.0000800064e-05
31484			31486			1.0000800064e-05
14831			6727			3.0002400192e-05
10597			5535			1.0000800064e-05
46134			46136			1.0000800064e-05
38579			38581			1.0000800064e-05
2247			23995			1.0000800064e-05
13318			27323			1.0000800064e-05
26632			30844			1.0000800064e-05
49459			49460			1.0000800064e-05
15669			8136			1.0000800064e-05
10055			25774			1.0000800064e-05
18399			6897			1.0000800064e-05
10622			25290			1.0000800064e-05
39633			39634			1.0000800064e-05
30552			3203			1.0000800064e-05
31572			31574			1.0000800064e-05
17706			2440			1.0000800064e-05
39205			5371			1.0000800064e-05
38741			38742			1.0000800064e-05
46015			46016			1.0000800064e-05
23947			23948			1.0000800064e-05
42477			42479			1.0000800064e-05
2574			8148			1.0000800064e-05
32703			32704			1.0000800064e-05
23498			802			1.0000800064e-05
20622			20623			1.0000800064e-05
13463			48918			1.0000800064e-05
40352			40353			1.0000800064e-05
27950			30393			1.0000800064e-05
27239			4381			1.0000800064e-05
18751			6981			3.0002400192e-05
3057			49660			1.0000800064e-05
50327			6357			1.0000800064e-05
30464			30465			1.0000800064e-05
37767			4064			1.0000800064e-05
37488			8427			2.0001600128e-05
16113			5728			1.0000800064e-05
1241			6476			2.0001600128e-05
48845			48847			1.0000800064e-05
2595			7600			1.0000800064e-05
19009			3920			1.0000800064e-05
29854			29856			1.0000800064e-05
18296			19043			1.0000800064e-05
38229			38230			1.0000800064e-05
13853			1609			1.0000800064e-05
28815			28816			1.0000800064e-05
48768			48770			1.0000800064e-05
21066			7535			2.0001600128e-05
21561			21562			3.0002400192e-05
15726			6468			1.0000800064e-05
30500			30501			1.0000800064e-05
15645			26772			1.0000800064e-05
3105			33040			1.0000800064e-05
14014			4059			3.0002400192e-05
34019			43260			1.0000800064e-05
34979			34981			1.0000800064e-05
50190			8280			1.0000800064e-05
14282			8491			1.0000800064e-05
39529			39530			1.0000800064e-05
16760			20246			1.0000800064e-05
44757			44759			1.0000800064e-05
33667			33668			1.0000800064e-05
40499			40500			1.0000800064e-05
12334			28788			1.0000800064e-05
38352			8401			1.0000800064e-05
43958			45240			1.0000800064e-05
1479			19465			4.0003200256e-05
11447			20253			1.0000800064e-05
11652			46606			1.0000800064e-05
16843			16844			1.0000800064e-05
25232			6543			1.0000800064e-05
18808			2434			1.0000800064e-05
38773			38774			1.0000800064e-05
30340			35682			1.0000800064e-05
26836			26837			1.0000800064e-05
46635			46636			1.0000800064e-05
12661			47630			1.0000800064e-05
38146			38148			1.0000800064e-05
16095			9011			1.0000800064e-05
18462			18463			2.0001600128e-05
22252			3967			1.0000800064e-05
3625			37087			1.0000800064e-05
15440			15441			1.0000800064e-05
10067			23845			1.0000800064e-05
11411			44331			1.0000800064e-05
32389			32390			1.0000800064e-05
10955			8330			5.000400032e-05
21562			4969			2.0001600128e-05
44042			44043			1.0000800064e-05
14697			41579			1.0000800064e-05
25509			2792			3.0002400192e-05
27835			27836			1.0000800064e-05
32059			32060			1.0000800064e-05
1808			2647			1.0000800064e-05
43280			43281			1.0000800064e-05
1281			22069			4.0003200256e-05
34764			34766			1.0000800064e-05
35162			7877			1.0000800064e-05
288			40558			1.0000800064e-05
12313			25601			1.0000800064e-05
19387			19388			1.0000800064e-05
21517			35161			1.0000800064e-05
14828			2933			1.0000800064e-05
199			33750			1.0000800064e-05
22244			22245			1.0000800064e-05
18601			27930			1.0000800064e-05
47522			47524			1.0000800064e-05
138			1806			3.0002400192e-05
35983			7342			1.0000800064e-05
45136			45137			1.0000800064e-05
394			7233			1.0000800064e-05
16586			9504			1.0000800064e-05
48836			48838			1.0000800064e-05
28335			42067			1.0000800064e-05
27298			27300			1.0000800064e-05
17354			5107			1.0000800064e-05
16570			16571			1.0000800064e-05
31636			31637			1.0000800064e-05
15207			2230			1.0000800064e-05
2284			27297			2.0001600128e-05
1618			16408			1.0000800064e-05
18447			18448			1.0000800064e-05
22520			23111			1.0000800064e-05
48950			48952			1.0000800064e-05
45956			45957			1.0000800064e-05
35754			48521			1.0000800064e-05
30981			30982			1.0000800064e-05
44578			8788			1.0000800064e-05
16125			4172			1.0000800064e-05
20448			20449			1.0000800064e-05
14509			9459			3.0002400192e-05
2601			2602			1.0000800064e-05
43888			43889			1.0000800064e-05
34606			4243			1.0000800064e-05
23209			23211			1.0000800064e-05
17547			17548			1.0000800064e-05
41721			41723			1.0000800064e-05
49697			49698			1.0000800064e-05
19935			489			1.0000800064e-05
28541			31861			1.0000800064e-05
31280			7501			1.0000800064e-05
42627			42628			1.0000800064e-05
38271			38272			1.0000800064e-05
49083			49084			1.0000800064e-05
24744			9821			1.0000800064e-05
18416			18417			1.0000800064e-05
10297			40044			1.0000800064e-05
34532			34534			1.0000800064e-05
45011			45012			1.0000800064e-05
31358			31360			1.0000800064e-05
1505			4547			8.0006400512e-05
11708			36668			1.0000800064e-05
31257			6129			1.0000800064e-05
12982			29094			1.0000800064e-05
22088			22089			1.0000800064e-05
49081			49083			1.0000800064e-05
33677			33678			1.0000800064e-05
41163			41165			1.0000800064e-05
45258			7168			1.0000800064e-05
2346			5169			2.0001600128e-05
49912			49914			1.0000800064e-05
28219			3856			1.0000800064e-05
45664			45665			1.0000800064e-05
7677			8943			1.0000800064e-05
28273			28274			1.0000800064e-05
1161			19899			1.0000800064e-05
27278			27280			1.0000800064e-05
47677			4843			1.0000800064e-05
45035			45037			1.0000800064e-05
2687			7032			1.0000800064e-05
25946			25948			1.0000800064e-05
1098			12284			2.0001600128e-05
4150			45870			1.0000800064e-05
1760			37875			1.0000800064e-05
24201			8539			1.0000800064e-05
27324			47874			1.0000800064e-05
17035			3052			1.0000800064e-05
23601			23603			1.0000800064e-05
10807			17721			1.0000800064e-05
10222			16805			1.0000800064e-05
47278			47279			1.0000800064e-05
34623			34624			1.0000800064e-05
15660			17446			1.0000800064e-05
16793			16794			1.0000800064e-05
26389			8148			1.0000800064e-05
19391			19392			1.0000800064e-05
42363			42364			1.0000800064e-05
4833			7342			1.0000800064e-05
47509			5869			1.0000800064e-05
49305			5481			1.0000800064e-05
34094			6016			1.0000800064e-05
50332			5799			1.0000800064e-05
36873			36875			1.0000800064e-05
26678			8641			1.0000800064e-05
21235			21236			1.0000800064e-05
21867			21869			1.0000800064e-05
41655			41657			1.0000800064e-05
18088			5023			1.0000800064e-05
20245			8552			1.0000800064e-05
41501			41503			1.0000800064e-05
21723			30954			2.0001600128e-05
25725			25726			1.0000800064e-05
32556			4623			1.0000800064e-05
20440			9012			2.0001600128e-05
27383			27384			1.0000800064e-05
26021			26023			1.0000800064e-05
17632			17634			1.0000800064e-05
2653			44411			1.0000800064e-05
20554			20555			1.0000800064e-05
28497			34643			1.0000800064e-05
25582			25583			1.0000800064e-05
14486			7069			1.0000800064e-05
19084			19085			1.0000800064e-05
11672			27882			1.0000800064e-05
42484			42486			1.0000800064e-05
46026			6470			1.0000800064e-05
32971			32972			1.0000800064e-05
5716			8845			2.0001600128e-05
28738			28739			1.0000800064e-05
11044			40782			1.0000800064e-05
45085			45087			1.0000800064e-05
34254			34256			1.0000800064e-05
2812			32310			1.0000800064e-05
23313			23315			1.0000800064e-05
23184			23185			1.0000800064e-05
48481			48482			1.0000800064e-05
333			33841			1.0000800064e-05
15943			4786			1.0000800064e-05
229			36826			1.0000800064e-05
1016			21145			1.0000800064e-05
19165			43297			1.0000800064e-05
43198			47067			1.0000800064e-05
11434			47796			1.0000800064e-05
11825			18820			1.0000800064e-05
41204			6161			1.0000800064e-05
41263			4521			1.0000800064e-05
22161			9162			1.0000800064e-05
16403			34155			1.0000800064e-05
41453			41455			1.0000800064e-05
38129			38130			1.0000800064e-05
13825			14604			1.0000800064e-05
13730			2455			1.0000800064e-05
46282			46283			1.0000800064e-05
3104			4998			1.0000800064e-05
1673			47363			1.0000800064e-05
11748			29202			1.0000800064e-05
13894			9862			1.0000800064e-05
15891			3528			1.0000800064e-05
32520			873			1.0000800064e-05
32077			32079			1.0000800064e-05
41471			6433			1.0000800064e-05
43088			43089			1.0000800064e-05
10668			8281			1.0000800064e-05
19287			19288			1.0000800064e-05
20489			3592			3.0002400192e-05
14406			29280			1.0000800064e-05
3138			39684			1.0000800064e-05
48905			48906			1.0000800064e-05
1336			17816			1.0000800064e-05
18365			18367			1.0000800064e-05
18415			18417			1.0000800064e-05
48462			48464			1.0000800064e-05
1598			29371			1.0000800064e-05
28523			9231			1.0000800064e-05
8287			959			0.00010000800064
36204			36205			1.0000800064e-05
47597			47598			1.0000800064e-05
15647			2821			1.0000800064e-05
37280			7437			2.0001600128e-05
32355			32356			1.0000800064e-05
3815			7547			4.0003200256e-05
11031			30388			1.0000800064e-05
22677			22678			1.0000800064e-05
28672			4166			1.0000800064e-05
34059			34060			1.0000800064e-05
29849			38439			1.0000800064e-05
29990			29992			1.0000800064e-05
27332			31331			1.0000800064e-05
15850			15851			1.0000800064e-05
