Node 1			Node 2			P(12)
22048			22049			1.0000800064e-05
43439			7201			1.0000800064e-05
47317			47319			1.0000800064e-05
46300			46301			1.0000800064e-05
40710			40712			1.0000800064e-05
14343			36628			1.0000800064e-05
16888			16889			1.0000800064e-05
22918			22919			1.0000800064e-05
46285			46286			1.0000800064e-05
37440			37442			1.0000800064e-05
50254			50255			1.0000800064e-05
16286			16287			1.0000800064e-05
31574			31575			1.0000800064e-05
25826			25827			1.0000800064e-05
44464			44466			1.0000800064e-05
28500			28502			1.0000800064e-05
39984			39986			1.0000800064e-05
26012			26013			1.0000800064e-05
39458			39460			1.0000800064e-05
31633			31634			1.0000800064e-05
36282			36284			1.0000800064e-05
46630			46632			1.0000800064e-05
35707			35709			1.0000800064e-05
27647			27648			1.0000800064e-05
32483			32485			1.0000800064e-05
15995			15996			1.0000800064e-05
16416			23611			1.0000800064e-05
15480			35595			1.0000800064e-05
49792			49794			1.0000800064e-05
50348			50349			1.0000800064e-05
28493			29760			1.0000800064e-05
28383			28384			1.0000800064e-05
39752			39754			1.0000800064e-05
25310			25311			1.0000800064e-05
30165			35774			1.0000800064e-05
45622			45624			1.0000800064e-05
35791			46402			1.0000800064e-05
38443			38444			1.0000800064e-05
16487			16489			1.0000800064e-05
17254			17255			1.0000800064e-05
48370			48372			1.0000800064e-05
32380			32381			1.0000800064e-05
43203			43204			1.0000800064e-05
13586			42208			1.0000800064e-05
17619			19997			1.0000800064e-05
18282			18283			1.0000800064e-05
47951			47952			1.0000800064e-05
18841			18842			1.0000800064e-05
18051			35007			1.0000800064e-05
37893			37895			1.0000800064e-05
19687			19689			1.0000800064e-05
37371			37373			1.0000800064e-05
30667			44646			1.0000800064e-05
21822			21823			1.0000800064e-05
35529			35530			1.0000800064e-05
22060			22061			1.0000800064e-05
28604			7607			1.0000800064e-05
25859			25861			1.0000800064e-05
18363			37844			1.0000800064e-05
31125			31127			1.0000800064e-05
14032			47697			1.0000800064e-05
49149			49151			1.0000800064e-05
45885			45887			1.0000800064e-05
14785			46803			1.0000800064e-05
43331			43332			1.0000800064e-05
30520			30521			1.0000800064e-05
49311			49312			1.0000800064e-05
38202			38204			1.0000800064e-05
25604			25605			1.0000800064e-05
27211			27212			1.0000800064e-05
48144			48145			1.0000800064e-05
36828			36829			1.0000800064e-05
15630			40249			1.0000800064e-05
50076			50078			1.0000800064e-05
31528			31529			2.0001600128e-05
45538			45539			1.0000800064e-05
23572			23573			1.0000800064e-05
30986			30987			1.0000800064e-05
39186			39187			1.0000800064e-05
19680			19681			1.0000800064e-05
47333			47334			1.0000800064e-05
42354			42355			1.0000800064e-05
45812			45813			1.0000800064e-05
45570			45571			1.0000800064e-05
11536			41223			1.0000800064e-05
13665			40027			1.0000800064e-05
29757			29758			1.0000800064e-05
48202			48204			1.0000800064e-05
16049			16050			1.0000800064e-05
36710			36712			1.0000800064e-05
29680			32987			1.0000800064e-05
32436			32438			1.0000800064e-05
43737			48525			1.0000800064e-05
26180			31248			1.0000800064e-05
27460			40184			1.0000800064e-05
15438			15439			1.0000800064e-05
17083			17084			1.0000800064e-05
18893			40649			1.0000800064e-05
30175			30176			1.0000800064e-05
49995			49996			1.0000800064e-05
21650			28651			1.0000800064e-05
34359			34360			1.0000800064e-05
30601			30602			1.0000800064e-05
26136			26137			1.0000800064e-05
33172			33173			1.0000800064e-05
46906			46907			1.0000800064e-05
48594			48595			1.0000800064e-05
30467			30469			1.0000800064e-05
44736			44737			1.0000800064e-05
35068			35070			1.0000800064e-05
49243			49244			1.0000800064e-05
39813			39814			1.0000800064e-05
18974			18976			1.0000800064e-05
40415			40417			1.0000800064e-05
34191			46577			1.0000800064e-05
42864			42865			1.0000800064e-05
33289			33290			1.0000800064e-05
39707			39709			1.0000800064e-05
12293			19538			1.0000800064e-05
33781			33783			1.0000800064e-05
40762			44515			1.0000800064e-05
31024			31025			1.0000800064e-05
49897			49899			1.0000800064e-05
49039			49041			1.0000800064e-05
27959			27961			1.0000800064e-05
38936			38937			1.0000800064e-05
44898			44900			1.0000800064e-05
43325			43326			1.0000800064e-05
24202			24203			1.0000800064e-05
38492			38494			1.0000800064e-05
31765			31766			1.0000800064e-05
32330			32331			1.0000800064e-05
27673			27675			1.0000800064e-05
45160			45162			1.0000800064e-05
24699			24700			1.0000800064e-05
27365			42169			1.0000800064e-05
19807			19808			2.0001600128e-05
26298			26300			1.0000800064e-05
47649			47650			1.0000800064e-05
49587			49588			1.0000800064e-05
21910			21911			1.0000800064e-05
46010			46011			1.0000800064e-05
47201			47202			1.0000800064e-05
44080			44081			1.0000800064e-05
39499			39500			1.0000800064e-05
38393			38395			1.0000800064e-05
41601			41602			1.0000800064e-05
34716			34718			1.0000800064e-05
25658			43632			1.0000800064e-05
44299			44300			1.0000800064e-05
21003			49819			1.0000800064e-05
47486			47487			1.0000800064e-05
27275			45790			1.0000800064e-05
47012			47014			1.0000800064e-05
47706			47707			1.0000800064e-05
41227			41228			1.0000800064e-05
30091			30093			1.0000800064e-05
31283			31284			1.0000800064e-05
47767			47768			1.0000800064e-05
21410			21412			1.0000800064e-05
11532			45763			1.0000800064e-05
48584			48585			1.0000800064e-05
32762			43904			1.0000800064e-05
46807			46808			1.0000800064e-05
35062			35064			1.0000800064e-05
40076			40077			1.0000800064e-05
44507			44508			1.0000800064e-05
49734			49735			1.0000800064e-05
17945			48739			1.0000800064e-05
26520			26521			1.0000800064e-05
42119			42120			1.0000800064e-05
33957			34787			1.0000800064e-05
30825			30826			1.0000800064e-05
26430			26431			1.0000800064e-05
22222			22224			1.0000800064e-05
50170			50171			1.0000800064e-05
45851			45852			1.0000800064e-05
2082			2083			0.000390031202496
37465			37466			1.0000800064e-05
41005			41007			1.0000800064e-05
34358			34360			1.0000800064e-05
36098			36099			1.0000800064e-05
50120			50121			1.0000800064e-05
40155			40156			1.0000800064e-05
29024			29026			1.0000800064e-05
49636			49638			1.0000800064e-05
37698			37699			1.0000800064e-05
44875			44876			1.0000800064e-05
49907			49908			1.0000800064e-05
37914			37915			1.0000800064e-05
29226			29227			1.0000800064e-05
34680			34681			1.0000800064e-05
28117			28118			1.0000800064e-05
19782			19784			1.0000800064e-05
43045			43047			1.0000800064e-05
49728			9315			1.0000800064e-05
28680			28681			1.0000800064e-05
46180			46182			1.0000800064e-05
29382			6367			1.0000800064e-05
27460			27461			1.0000800064e-05
46543			46545			1.0000800064e-05
47676			47677			1.0000800064e-05
22125			22127			1.0000800064e-05
31559			31560			1.0000800064e-05
47150			47152			1.0000800064e-05
47933			47935			1.0000800064e-05
29000			44629			1.0000800064e-05
21913			21914			1.0000800064e-05
48837			48838			1.0000800064e-05
40293			40295			1.0000800064e-05
13957			24874			2.0001600128e-05
39482			39483			1.0000800064e-05
47476			47477			1.0000800064e-05
36771			36773			1.0000800064e-05
31054			31056			1.0000800064e-05
46794			46796			1.0000800064e-05
29650			29651			1.0000800064e-05
46817			46819			1.0000800064e-05
33610			33611			1.0000800064e-05
22345			47741			1.0000800064e-05
20956			20957			1.0000800064e-05
43502			43504			1.0000800064e-05
37611			37612			1.0000800064e-05
40137			40138			1.0000800064e-05
31642			31643			1.0000800064e-05
44893			44895			1.0000800064e-05
38487			38488			1.0000800064e-05
31930			31931			1.0000800064e-05
35330			35331			1.0000800064e-05
36716			36717			1.0000800064e-05
49178			49180			1.0000800064e-05
44913			44915			1.0000800064e-05
20554			20556			1.0000800064e-05
19084			19086			1.0000800064e-05
20673			20674			1.0000800064e-05
20965			20966			1.0000800064e-05
40058			40060			1.0000800064e-05
23673			28949			3.0002400192e-05
49843			49845			1.0000800064e-05
18732			45141			1.0000800064e-05
22407			22408			1.0000800064e-05
40285			40287			1.0000800064e-05
22522			22523			1.0000800064e-05
27162			27163			1.0000800064e-05
19394			19395			1.0000800064e-05
42094			42095			1.0000800064e-05
24948			24950			1.0000800064e-05
13592			31024			1.0000800064e-05
23335			23336			1.0000800064e-05
32974			32976			1.0000800064e-05
46051			46053			1.0000800064e-05
37908			37910			1.0000800064e-05
43443			43445			1.0000800064e-05
12228			43334			1.0000800064e-05
44270			44271			1.0000800064e-05
43577			43578			1.0000800064e-05
45697			45698			1.0000800064e-05
49721			49723			1.0000800064e-05
37069			37071			1.0000800064e-05
38584			38585			1.0000800064e-05
26659			26660			1.0000800064e-05
44121			44122			1.0000800064e-05
29963			29964			1.0000800064e-05
30542			30544			1.0000800064e-05
30465			31157			1.0000800064e-05
40512			40514			1.0000800064e-05
43442			43443			1.0000800064e-05
30253			30254			1.0000800064e-05
24254			24256			1.0000800064e-05
27617			27618			1.0000800064e-05
16762			16764			1.0000800064e-05
46359			46360			1.0000800064e-05
23100			23101			1.0000800064e-05
39157			39158			1.0000800064e-05
20751			33755			1.0000800064e-05
26835			26837			1.0000800064e-05
50330			50331			1.0000800064e-05
32982			32983			1.0000800064e-05
42488			42490			1.0000800064e-05
43453			43454			1.0000800064e-05
30647			30649			1.0000800064e-05
43356			43357			1.0000800064e-05
35521			45207			1.0000800064e-05
25256			25257			1.0000800064e-05
23274			23276			1.0000800064e-05
30343			30344			1.0000800064e-05
38291			48451			1.0000800064e-05
49554			49555			1.0000800064e-05
49124			49125			1.0000800064e-05
21037			24501			1.0000800064e-05
26070			26071			1.0000800064e-05
25709			25710			1.0000800064e-05
24801			24802			1.0000800064e-05
47133			47135			1.0000800064e-05
28973			28975			1.0000800064e-05
35252			37844			1.0000800064e-05
31032			31033			1.0000800064e-05
22284			22285			1.0000800064e-05
16003			16004			1.0000800064e-05
43859			9015			1.0000800064e-05
48640			48641			1.0000800064e-05
50173			50174			1.0000800064e-05
31550			31551			1.0000800064e-05
41403			41404			1.0000800064e-05
17653			17654			1.0000800064e-05
14671			40532			1.0000800064e-05
18579			18580			1.0000800064e-05
29921			29922			1.0000800064e-05
23182			23346			1.0000800064e-05
49012			49013			1.0000800064e-05
23397			23399			1.0000800064e-05
43398			43399			1.0000800064e-05
16989			21253			1.0000800064e-05
39788			39789			1.0000800064e-05
28741			28742			1.0000800064e-05
41952			42635			1.0000800064e-05
43326			43327			1.0000800064e-05
37472			37474			1.0000800064e-05
45557			45559			1.0000800064e-05
40991			40992			1.0000800064e-05
27045			27046			1.0000800064e-05
47125			47127			1.0000800064e-05
31770			34244			1.0000800064e-05
50090			50091			1.0000800064e-05
39823			39824			1.0000800064e-05
22439			22440			1.0000800064e-05
18955			18956			1.0000800064e-05
23225			23226			1.0000800064e-05
23351			23353			1.0000800064e-05
37657			37659			1.0000800064e-05
29793			29794			1.0000800064e-05
47628			47629			1.0000800064e-05
35920			35921			1.0000800064e-05
13620			22281			1.0000800064e-05
21455			21456			1.0000800064e-05
34581			34582			1.0000800064e-05
33938			33939			1.0000800064e-05
42220			42221			1.0000800064e-05
43728			43729			1.0000800064e-05
11697			15956			1.0000800064e-05
45072			45073			1.0000800064e-05
40307			40309			1.0000800064e-05
49303			49304			1.0000800064e-05
26622			26623			1.0000800064e-05
20348			20349			1.0000800064e-05
46669			46670			1.0000800064e-05
37162			37163			1.0000800064e-05
46135			46136			1.0000800064e-05
25404			25406			1.0000800064e-05
17167			17168			1.0000800064e-05
30218			30219			1.0000800064e-05
19910			19912			1.0000800064e-05
40053			40055			1.0000800064e-05
43488			43489			1.0000800064e-05
25658			43633			1.0000800064e-05
40455			40456			1.0000800064e-05
48841			48842			1.0000800064e-05
28855			28856			1.0000800064e-05
17764			17765			1.0000800064e-05
31161			31163			1.0000800064e-05
35706			42206			1.0000800064e-05
44964			44965			1.0000800064e-05
24330			24331			1.0000800064e-05
26663			47693			1.0000800064e-05
24593			24594			1.0000800064e-05
45587			45588			1.0000800064e-05
45465			45466			1.0000800064e-05
34608			34609			1.0000800064e-05
37830			45307			1.0000800064e-05
50124			50125			1.0000800064e-05
49930			49932			1.0000800064e-05
47957			47958			1.0000800064e-05
34942			41135			1.0000800064e-05
35607			47316			1.0000800064e-05
27864			27865			1.0000800064e-05
36287			36288			1.0000800064e-05
49171			49172			1.0000800064e-05
44959			44960			1.0000800064e-05
21314			22207			1.0000800064e-05
47186			47187			1.0000800064e-05
47487			47489			1.0000800064e-05
49870			49871			1.0000800064e-05
23342			23344			1.0000800064e-05
16006			16007			1.0000800064e-05
33663			46140			1.0000800064e-05
33009			33010			1.0000800064e-05
49886			49887			1.0000800064e-05
17129			17130			1.0000800064e-05
19973			22680			1.0000800064e-05
31395			31396			1.0000800064e-05
43996			43998			1.0000800064e-05
36120			36122			1.0000800064e-05
46098			46099			1.0000800064e-05
42936			42937			1.0000800064e-05
38685			38687			1.0000800064e-05
47986			47987			1.0000800064e-05
49154			49155			1.0000800064e-05
19901			19902			1.0000800064e-05
37877			37878			1.0000800064e-05
28647			28648			1.0000800064e-05
30418			30420			1.0000800064e-05
22410			39121			1.0000800064e-05
33793			33794			1.0000800064e-05
41083			41084			1.0000800064e-05
45032			45033			1.0000800064e-05
24194			24196			1.0000800064e-05
37730			37732			1.0000800064e-05
31691			31693			1.0000800064e-05
34541			34542			1.0000800064e-05
48610			48611			1.0000800064e-05
46185			46187			1.0000800064e-05
20288			20290			1.0000800064e-05
27859			27860			1.0000800064e-05
44417			44419			1.0000800064e-05
29457			30038			1.0000800064e-05
17141			45580			1.0000800064e-05
46509			46510			1.0000800064e-05
44206			44208			1.0000800064e-05
37197			37198			1.0000800064e-05
26569			26571			1.0000800064e-05
40943			40944			1.0000800064e-05
38714			38716			1.0000800064e-05
30326			30327			1.0000800064e-05
46312			46314			1.0000800064e-05
37045			3962			1.0000800064e-05
31919			31920			2.0001600128e-05
35031			35033			1.0000800064e-05
34331			46350			1.0000800064e-05
22897			22898			1.0000800064e-05
48758			48759			1.0000800064e-05
48675			48676			1.0000800064e-05
33799			33800			1.0000800064e-05
49263			49265			1.0000800064e-05
26876			26877			1.0000800064e-05
18387			18389			1.0000800064e-05
29425			29427			1.0000800064e-05
42589			42590			1.0000800064e-05
28129			28130			1.0000800064e-05
45510			45511			1.0000800064e-05
21644			21645			1.0000800064e-05
46067			46069			1.0000800064e-05
12399			32259			3.0002400192e-05
18817			18818			1.0000800064e-05
48402			48403			1.0000800064e-05
40419			40420			1.0000800064e-05
42254			42255			1.0000800064e-05
33249			33250			1.0000800064e-05
26014			26015			1.0000800064e-05
47074			47075			1.0000800064e-05
48326			48328			1.0000800064e-05
12234			48385			1.0000800064e-05
13560			35572			1.0000800064e-05
16854			16855			1.0000800064e-05
22887			22888			1.0000800064e-05
32474			32476			1.0000800064e-05
23172			23173			1.0000800064e-05
21501			21502			1.0000800064e-05
33196			33197			1.0000800064e-05
28221			28222			1.0000800064e-05
39705			39706			1.0000800064e-05
35335			35336			1.0000800064e-05
30593			30594			1.0000800064e-05
37422			37423			1.0000800064e-05
31579			31580			1.0000800064e-05
39414			6571			1.0000800064e-05
24149			24150			1.0000800064e-05
46294			46295			1.0000800064e-05
40337			40338			1.0000800064e-05
45131			45132			1.0000800064e-05
15494			15496			1.0000800064e-05
38118			38119			1.0000800064e-05
16941			39292			1.0000800064e-05
21195			21196			1.0000800064e-05
17031			17032			2.0001600128e-05
24841			24842			1.0000800064e-05
48215			48217			1.0000800064e-05
42834			42835			1.0000800064e-05
32652			32653			1.0000800064e-05
28325			28326			1.0000800064e-05
20825			20827			1.0000800064e-05
13671			42210			1.0000800064e-05
46756			46757			1.0000800064e-05
36141			42335			1.0000800064e-05
37156			37158			1.0000800064e-05
25756			4016			2.0001600128e-05
41028			41029			1.0000800064e-05
26010			27245			1.0000800064e-05
18504			40844			1.0000800064e-05
40688			40689			1.0000800064e-05
21328			21329			1.0000800064e-05
30908			30910			1.0000800064e-05
39417			39418			1.0000800064e-05
47946			47948			1.0000800064e-05
29209			29210			1.0000800064e-05
26890			49821			1.0000800064e-05
38292			38293			1.0000800064e-05
39466			39467			1.0000800064e-05
33967			33968			1.0000800064e-05
42647			42648			1.0000800064e-05
35962			35964			1.0000800064e-05
19447			19448			2.0001600128e-05
30574			7615			1.0000800064e-05
34365			34366			1.0000800064e-05
43180			43181			1.0000800064e-05
39562			39564			1.0000800064e-05
33026			48232			1.0000800064e-05
47892			47893			1.0000800064e-05
30233			30234			1.0000800064e-05
37329			37331			1.0000800064e-05
37705			37706			1.0000800064e-05
44668			44670			1.0000800064e-05
34527			34528			1.0000800064e-05
39762			39763			1.0000800064e-05
43302			43304			1.0000800064e-05
31752			31754			1.0000800064e-05
24174			24175			1.0000800064e-05
21168			21169			1.0000800064e-05
36281			36282			1.0000800064e-05
26687			26688			1.0000800064e-05
19325			19326			1.0000800064e-05
40717			40719			1.0000800064e-05
36638			37731			1.0000800064e-05
47112			47113			1.0000800064e-05
32140			32142			1.0000800064e-05
24104			24105			1.0000800064e-05
17865			27517			1.0000800064e-05
38664			38666			1.0000800064e-05
37449			37451			1.0000800064e-05
12342			50304			1.0000800064e-05
38413			38414			1.0000800064e-05
42575			42576			1.0000800064e-05
33188			33189			1.0000800064e-05
24097			24098			1.0000800064e-05
37433			37435			1.0000800064e-05
43533			43534			1.0000800064e-05
34056			34057			1.0000800064e-05
25394			25395			1.0000800064e-05
48595			48596			1.0000800064e-05
21026			21027			1.0000800064e-05
34721			44679			1.0000800064e-05
35452			36789			1.0000800064e-05
25771			8880			1.0000800064e-05
17016			17018			1.0000800064e-05
33519			43010			1.0000800064e-05
25361			25362			1.0000800064e-05
36912			36913			1.0000800064e-05
34233			34235			1.0000800064e-05
49141			49142			1.0000800064e-05
28642			28644			1.0000800064e-05
50234			50236			1.0000800064e-05
48184			48185			1.0000800064e-05
37688			37689			1.0000800064e-05
47294			47295			1.0000800064e-05
23607			37793			1.0000800064e-05
30009			30010			1.0000800064e-05
36908			36909			1.0000800064e-05
18893			40650			1.0000800064e-05
33596			33598			1.0000800064e-05
48713			48714			1.0000800064e-05
19943			19944			1.0000800064e-05
20826			41890			1.0000800064e-05
27453			27454			1.0000800064e-05
22718			31088			1.0000800064e-05
33317			33318			1.0000800064e-05
40310			40311			1.0000800064e-05
19911			48942			1.0000800064e-05
28426			28427			1.0000800064e-05
23198			23199			1.0000800064e-05
23021			23023			1.0000800064e-05
38399			38401			1.0000800064e-05
32843			32844			1.0000800064e-05
32772			32773			1.0000800064e-05
24889			24891			1.0000800064e-05
26347			50320			1.0000800064e-05
42284			42285			1.0000800064e-05
44666			44667			1.0000800064e-05
25275			25276			1.0000800064e-05
20213			20215			1.0000800064e-05
25467			25469			1.0000800064e-05
29171			29173			1.0000800064e-05
23462			23884			3.0002400192e-05
32126			32128			1.0000800064e-05
26669			30497			1.0000800064e-05
46971			46973			1.0000800064e-05
37851			37852			1.0000800064e-05
47072			7483			1.0000800064e-05
18419			35950			1.0000800064e-05
42050			42051			1.0000800064e-05
37333			37334			1.0000800064e-05
37831			50164			1.0000800064e-05
44442			44443			1.0000800064e-05
48422			48424			1.0000800064e-05
32442			32444			1.0000800064e-05
28965			28966			1.0000800064e-05
45916			45918			1.0000800064e-05
15079			25038			2.0001600128e-05
41260			41261			1.0000800064e-05
34174			34176			1.0000800064e-05
43454			43455			1.0000800064e-05
35991			42183			1.0000800064e-05
26904			26906			1.0000800064e-05
35414			35415			1.0000800064e-05
21529			22104			4.0003200256e-05
36572			36574			1.0000800064e-05
18548			18550			1.0000800064e-05
24570			24572			1.0000800064e-05
19191			19192			1.0000800064e-05
26388			26389			1.0000800064e-05
32921			32922			1.0000800064e-05
49802			49803			1.0000800064e-05
10280			47900			1.0000800064e-05
49996			49997			1.0000800064e-05
11966			38420			1.0000800064e-05
28251			28252			1.0000800064e-05
48845			48846			1.0000800064e-05
33655			33656			1.0000800064e-05
36648			36649			1.0000800064e-05
15778			15780			1.0000800064e-05
49574			49575			1.0000800064e-05
48545			48546			1.0000800064e-05
31211			31212			1.0000800064e-05
44757			44758			1.0000800064e-05
38691			38692			1.0000800064e-05
25756			41893			1.0000800064e-05
15704			15706			1.0000800064e-05
49401			49402			1.0000800064e-05
44295			44296			1.0000800064e-05
29362			39234			1.0000800064e-05
41540			41541			1.0000800064e-05
46872			5449			1.0000800064e-05
38122			38123			1.0000800064e-05
48305			48306			1.0000800064e-05
14938			46956			1.0000800064e-05
47766			47768			1.0000800064e-05
34375			34376			1.0000800064e-05
28416			43059			1.0000800064e-05
47894			47896			1.0000800064e-05
46365			46367			1.0000800064e-05
15047			20820			1.0000800064e-05
38488			38489			1.0000800064e-05
37133			37134			1.0000800064e-05
41423			41424			1.0000800064e-05
40069			40070			1.0000800064e-05
16846			48829			1.0000800064e-05
34586			34588			1.0000800064e-05
40180			40181			1.0000800064e-05
17104			17106			1.0000800064e-05
16191			29799			1.0000800064e-05
11684			33799			1.0000800064e-05
17156			17157			1.0000800064e-05
29213			29215			1.0000800064e-05
40331			40332			1.0000800064e-05
50075			50076			1.0000800064e-05
26357			26358			1.0000800064e-05
49080			49082			1.0000800064e-05
38925			38926			1.0000800064e-05
22001			22003			1.0000800064e-05
32456			32458			1.0000800064e-05
46196			46198			1.0000800064e-05
22637			22638			1.0000800064e-05
24517			24518			1.0000800064e-05
41050			41052			1.0000800064e-05
33423			33425			1.0000800064e-05
45998			46000			1.0000800064e-05
37105			37107			1.0000800064e-05
40695			9130			1.0000800064e-05
30286			30287			1.0000800064e-05
17310			17311			1.0000800064e-05
27025			27026			1.0000800064e-05
43630			9914			1.0000800064e-05
29698			29699			1.0000800064e-05
30801			36258			1.0000800064e-05
33075			33076			1.0000800064e-05
16253			16254			1.0000800064e-05
47129			47130			1.0000800064e-05
27995			27996			1.0000800064e-05
46773			46775			1.0000800064e-05
29556			29558			1.0000800064e-05
27135			5451			1.0000800064e-05
45559			45561			1.0000800064e-05
39761			39762			1.0000800064e-05
47417			47418			1.0000800064e-05
43749			7532			1.0000800064e-05
42434			42435			1.0000800064e-05
22390			27167			1.0000800064e-05
39879			49091			1.0000800064e-05
21684			21686			1.0000800064e-05
31661			43886			1.0000800064e-05
45095			45096			1.0000800064e-05
35814			35815			1.0000800064e-05
43171			43172			1.0000800064e-05
45275			45276			1.0000800064e-05
31868			31869			1.0000800064e-05
41977			41978			1.0000800064e-05
36029			36031			1.0000800064e-05
24645			24646			1.0000800064e-05
29258			31608			1.0000800064e-05
11535			45960			1.0000800064e-05
38732			38733			1.0000800064e-05
32578			37663			1.0000800064e-05
29342			29343			1.0000800064e-05
46683			46684			1.0000800064e-05
48371			48373			1.0000800064e-05
40643			40645			1.0000800064e-05
42761			50341			1.0000800064e-05
18198			46039			1.0000800064e-05
46421			46422			1.0000800064e-05
27656			27657			1.0000800064e-05
29134			29135			1.0000800064e-05
25211			25213			1.0000800064e-05
25963			39955			1.0000800064e-05
41022			41024			1.0000800064e-05
39432			39434			1.0000800064e-05
16493			16494			1.0000800064e-05
29340			46846			1.0000800064e-05
18419			35949			2.0001600128e-05
24515			24516			1.0000800064e-05
49286			49287			1.0000800064e-05
49133			49134			1.0000800064e-05
23778			23779			1.0000800064e-05
23847			23848			1.0000800064e-05
41846			41847			1.0000800064e-05
47228			48379			1.0000800064e-05
12846			48165			1.0000800064e-05
29870			50230			1.0000800064e-05
47433			47435			1.0000800064e-05
28673			28674			1.0000800064e-05
28500			28501			1.0000800064e-05
39368			39369			1.0000800064e-05
40896			40897			1.0000800064e-05
11378			32798			1.0000800064e-05
31911			31912			1.0000800064e-05
45111			45113			1.0000800064e-05
17724			6992			1.0000800064e-05
21344			21346			1.0000800064e-05
17066			17068			1.0000800064e-05
18158			18160			1.0000800064e-05
28198			28200			1.0000800064e-05
39251			39252			1.0000800064e-05
3493			49548			1.0000800064e-05
46518			46519			1.0000800064e-05
17388			17390			1.0000800064e-05
18258			18259			1.0000800064e-05
28418			28420			1.0000800064e-05
37223			37224			1.0000800064e-05
18168			18170			1.0000800064e-05
19408			19410			1.0000800064e-05
38060			38061			1.0000800064e-05
19491			5055			1.0000800064e-05
29736			995			1.0000800064e-05
38270			40678			1.0000800064e-05
47499			47500			1.0000800064e-05
23374			23375			1.0000800064e-05
16226			16228			1.0000800064e-05
45388			45389			1.0000800064e-05
21563			50276			1.0000800064e-05
44705			44706			1.0000800064e-05
36146			36147			1.0000800064e-05
27888			27889			1.0000800064e-05
32704			32705			1.0000800064e-05
31589			31591			1.0000800064e-05
38973			38974			1.0000800064e-05
46576			46578			1.0000800064e-05
30615			48453			1.0000800064e-05
21031			21033			1.0000800064e-05
19070			49061			1.0000800064e-05
30546			30547			1.0000800064e-05
27427			37584			1.0000800064e-05
21880			21881			1.0000800064e-05
14977			24339			1.0000800064e-05
18501			18502			1.0000800064e-05
44174			44175			1.0000800064e-05
12872			31787			1.0000800064e-05
34704			34705			1.0000800064e-05
43296			43297			1.0000800064e-05
42340			42342			1.0000800064e-05
48887			48888			1.0000800064e-05
34633			34634			1.0000800064e-05
48418			48419			1.0000800064e-05
40750			40751			1.0000800064e-05
22685			46803			1.0000800064e-05
34955			34956			1.0000800064e-05
40115			49561			1.0000800064e-05
37823			37824			1.0000800064e-05
27939			27941			1.0000800064e-05
35128			35129			1.0000800064e-05
32457			32458			1.0000800064e-05
37507			37508			1.0000800064e-05
43987			43989			1.0000800064e-05
44741			44742			1.0000800064e-05
45830			45831			1.0000800064e-05
46584			46585			1.0000800064e-05
38079			38080			1.0000800064e-05
45412			45413			1.0000800064e-05
44724			44726			1.0000800064e-05
45919			45920			1.0000800064e-05
45298			45299			1.0000800064e-05
39929			39930			1.0000800064e-05
41930			41931			1.0000800064e-05
47149			47150			1.0000800064e-05
32730			9166			1.0000800064e-05
33950			33951			1.0000800064e-05
24107			24109			1.0000800064e-05
20629			32404			1.0000800064e-05
34348			34350			1.0000800064e-05
24624			24626			1.0000800064e-05
21726			21728			1.0000800064e-05
48671			7082			1.0000800064e-05
40301			40302			1.0000800064e-05
24994			24995			1.0000800064e-05
29931			29932			1.0000800064e-05
30203			30205			1.0000800064e-05
24949			24950			1.0000800064e-05
44467			44469			1.0000800064e-05
49498			49499			1.0000800064e-05
42870			42871			1.0000800064e-05
20017			20018			1.0000800064e-05
45048			45050			1.0000800064e-05
25986			45944			1.0000800064e-05
36015			36016			1.0000800064e-05
38902			38904			1.0000800064e-05
32968			32969			1.0000800064e-05
39182			39183			1.0000800064e-05
19417			19419			1.0000800064e-05
47188			47189			1.0000800064e-05
20524			20526			1.0000800064e-05
25574			25575			1.0000800064e-05
33661			44075			1.0000800064e-05
44565			44566			1.0000800064e-05
34098			34614			1.0000800064e-05
43472			43474			1.0000800064e-05
29225			29227			1.0000800064e-05
40317			40319			1.0000800064e-05
36385			36386			1.0000800064e-05
41012			41014			1.0000800064e-05
39771			39772			1.0000800064e-05
27794			27795			1.0000800064e-05
17803			17804			1.0000800064e-05
49573			49574			1.0000800064e-05
27636			27637			1.0000800064e-05
27851			27853			1.0000800064e-05
33498			33499			1.0000800064e-05
17684			17685			1.0000800064e-05
30994			30995			1.0000800064e-05
33804			33806			1.0000800064e-05
29945			29946			1.0000800064e-05
16438			44065			1.0000800064e-05
48741			48743			1.0000800064e-05
24659			24661			1.0000800064e-05
30260			30261			1.0000800064e-05
30123			30125			1.0000800064e-05
30503			30505			1.0000800064e-05
31275			40796			1.0000800064e-05
50273			50275			1.0000800064e-05
16132			16133			1.0000800064e-05
26219			31994			1.0000800064e-05
27934			27936			1.0000800064e-05
29480			29482			1.0000800064e-05
42419			42421			1.0000800064e-05
49199			49201			1.0000800064e-05
32580			32581			1.0000800064e-05
45529			45531			1.0000800064e-05
30615			48452			1.0000800064e-05
16812			16813			1.0000800064e-05
27427			37585			1.0000800064e-05
31735			31736			1.0000800064e-05
16359			45323			1.0000800064e-05
12487			24397			1.0000800064e-05
17136			17137			1.0000800064e-05
42506			42507			1.0000800064e-05
20670			20671			1.0000800064e-05
34363			34364			1.0000800064e-05
47247			47248			1.0000800064e-05
44414			44415			1.0000800064e-05
