N(index)			Word			P(N)
8787			shar			4.0003200256e-05
8788			pei			4.0003200256e-05
8789			mpeg4			9.0007200576e-05
8790			walc			1.0000800064e-05
8791			ps12120			1.0000800064e-05
8792			pacificharbour			1.0000800064e-05
8793			ist			3.0002400192e-05
8794			punkl			1.0000800064e-05
8795			sanatan			1.0000800064e-05
8796			backyard			0.00010000800064
8797			shed			0.00035002800224
8798			agoni			1.0000800064e-05
8799			flexuosa			1.0000800064e-05
8800			nulla			1.0000800064e-05
8801			fletcher			4.0003200256e-05
8802			kmp			1.0000800064e-05
8803			rydel			1.0000800064e-05
8804			stair			6.0004800384e-05
8805			housewif			2.0001600128e-05
8806			corbi			2.0001600128e-05
8807			archlord			1.0000800064e-05
8808			minibu			4.0003200256e-05
8809			mosqu			3.0002400192e-05
8810			livemeet			1.0000800064e-05
8811			kboot			2.0001600128e-05
8812			creswick			1.0000800064e-05
8813			milo			2.0001600128e-05
8814			guetta			1.0000800064e-05
8815			beadl			1.0000800064e-05
8816			1942			1.0000800064e-05
8817			cyber			4.0003200256e-05
8818			hydrogel			1.0000800064e-05
8819			rx3041			1.0000800064e-05
8820			leprechaun			1.0000800064e-05
8821			airflight			1.0000800064e-05
8822			mx			0.000140011200896
8823			lovencar			1.0000800064e-05
8824			adiva			1.0000800064e-05
8825			spinach			9.0007200576e-05
8826			fetta			1.0000800064e-05
8827			cypress			3.0002400192e-05
8828			paypal			0.00015001200096
8829			apakah			1.0000800064e-05
8830			jounier			1.0000800064e-05
8831			trex			3.0002400192e-05
8832			600n			2.0001600128e-05
8833			acacia			4.0003200256e-05
8834			drag			0.000180014401152
8835			racer			0.00010000800064
8836			grabaseat			1.0000800064e-05
8837			canterella			1.0000800064e-05
8838			oloumi			1.0000800064e-05
8839			taiwan			9.0007200576e-05
8840			yesseh			1.0000800064e-05
8841			babrilli			1.0000800064e-05
8842			salt			0.000270021601728
8843			freemyanmar			1.0000800064e-05
8844			gluider			1.0000800064e-05
8845			anderson			0.000130010400832
8846			nitric			1.0000800064e-05
8847			cyru			0.000210016801344
8848			trucker			2.0001600128e-05
8849			perish			1.0000800064e-05
8850			582l			1.0000800064e-05
8851			clees			1.0000800064e-05
8852			adventist			6.0004800384e-05
8853			morticia			2.0001600128e-05
8854			addam			2.0001600128e-05
8855			plotnikova			1.0000800064e-05
8856			knox			0.00010000800064
8857			lumiquest			1.0000800064e-05
8858			secondwindow			1.0000800064e-05
8859			wakefield			1.0000800064e-05
8860			wacca			1.0000800064e-05
8861			speci			9.0007200576e-05
8862			thialand			1.0000800064e-05
8863			nantucket			1.0000800064e-05
8864			spjeldna			1.0000800064e-05
8865			coalfield			1.0000800064e-05
8866			weblog			1.0000800064e-05
8867			fount			1.0000800064e-05
8868			rhaspedi			1.0000800064e-05
8869			lochwinnoch			1.0000800064e-05
8870			dinosur			1.0000800064e-05
8871			accuhal			1.0000800064e-05
8872			penninsula			2.0001600128e-05
8873			koh			0.000110008800704
8874			evolut			0.000210016801344
8875			happen			0.000340027202176
8876			rhe			1.0000800064e-05
8877			linlin			1.0000800064e-05
8878			editor			0.00045003600288
8879			fuse			0.00010000800064
8880			kee			2.0001600128e-05
8881			noavtion			1.0000800064e-05
8882			beuk			1.0000800064e-05
8883			hamilton			0.000230018401472
8884			resiodenti			1.0000800064e-05
8885			telescop			8.0006400512e-05
8886			14ct			1.0000800064e-05
8887			macdonald			4.0003200256e-05
8888			deliveri			0.000370029602368
8889			protein			0.000270021601728
8890			object			0.000420033602688
8891			upsid			2.0001600128e-05
8892			crumpler			1.0000800064e-05
8893			cv			0.000110008800704
8894			bagger			1.0000800064e-05
8895			vanc			1.0000800064e-05
8896			miss			0.000460036802944
8897			unsign			1.0000800064e-05
8898			billboard			5.000400032e-05
8899			verdi			1.0000800064e-05
8900			aida			1.0000800064e-05
8901			regect			1.0000800064e-05
8902			rutz			1.0000800064e-05
8903			polit			8.0006400512e-05
8904			oper			0.000660052804224
8905			keelei			2.0001600128e-05
8906			hazel			3.0002400192e-05
8907			ableton			3.0002400192e-05
8908			breastfeed			0.000120009600768
8909			discuss			7.0005600448e-05
8910			lotr			4.0003200256e-05
8911			incid			9.0007200576e-05
8912			constip			8.0006400512e-05
8913			cheri			1.0000800064e-05
8914			mckimmin			1.0000800064e-05
8915			fr			4.0003200256e-05
8916			whitecrest			2.0001600128e-05
8917			ballycarri			2.0001600128e-05
8918			kalamunda			3.0002400192e-05
8919			tp			3.0002400192e-05
8920			kumala			1.0000800064e-05
8921			pantai			1.0000800064e-05
8922			marcu			6.0004800384e-05
8923			gunn			1.0000800064e-05
8924			helen			0.00015001200096
8925			steiner			4.0003200256e-05
8926			evermor			6.0004800384e-05
8927			gemini			0.000130010400832
8928			septuplet			1.0000800064e-05
8929			geeaologi			1.0000800064e-05
8930			breaker			8.0006400512e-05
8931			wednesdai			3.0002400192e-05
8932			1983			7.0005600448e-05
8933			diora			1.0000800064e-05
8934			baird			2.0001600128e-05
8935			nth			3.0002400192e-05
8936			stradbrok			0.000120009600768
8937			seafolli			1.0000800064e-05
8938			boardshort			1.0000800064e-05
8939			raffl			2.0001600128e-05
8940			paladin			4.0003200256e-05
8941			bundaberg			0.000160012801024
8942			bleach			0.000170013601088
8943			vz			0.00010000800064
8944			l98			1.0000800064e-05
8945			msexchangesa			1.0000800064e-05
8946			garbo			1.0000800064e-05
8947			95			5.000400032e-05
8948			naga			1.0000800064e-05
8949			jolokia			1.0000800064e-05
8950			palac			0.000140011200896
8951			ruff			4.0003200256e-05
8952			sudath			1.0000800064e-05
8953			braideb			1.0000800064e-05
8954			def			5.000400032e-05
8955			vuze			5.000400032e-05
8956			scantech			1.0000800064e-05
8957			sd2942			1.0000800064e-05
8958			shore			0.000180014401152
8959			bach			5.000400032e-05
8960			nerv			6.0004800384e-05
8961			focu			0.000130010400832
8962			tuesdai			4.0003200256e-05
8963			jetset			2.0001600128e-05
8964			commom			1.0000800064e-05
8965			livewar			1.0000800064e-05
8966			majest			4.0003200256e-05
8967			uneras			1.0000800064e-05
8968			kanangra			3.0002400192e-05
8969			creek			0.000560044803584
8970			rmit			6.0004800384e-05
8971			frodeslei			1.0000800064e-05
8972			5554			1.0000800064e-05
8973			4740			1.0000800064e-05
8974			rampant			1.0000800064e-05
8975			wnr834b			1.0000800064e-05
8976			csr			4.0003200256e-05
8977			itatalian			1.0000800064e-05
8978			hy150			1.0000800064e-05
8979			enema			2.0001600128e-05
8980			nozzl			1.0000800064e-05
8981			cursor			9.0007200576e-05
8982			goldfield			5.000400032e-05
8983			manna			1.0000800064e-05
8984			filehippo			1.0000800064e-05
8985			freilichen			1.0000800064e-05
8986			trancendent			1.0000800064e-05
8987			neurem			1.0000800064e-05
8988			vattanak			1.0000800064e-05
8989			acrmap			1.0000800064e-05
8990			lomi			1.0000800064e-05
8991			brailsford			1.0000800064e-05
8992			katmandu			1.0000800064e-05
8993			plp			2.0001600128e-05
8994			ulverston			1.0000800064e-05
8995			compoat			1.0000800064e-05
8996			rick			0.000130010400832
8997			damelian			1.0000800064e-05
8998			magistr			9.0007200576e-05
8999			yearli			2.0001600128e-05
9000			hygien			7.0005600448e-05
9001			corin			1.0000800064e-05
9002			andrea			0.000180014401152
9003			gail			2.0001600128e-05
9004			weep			4.0003200256e-05
9005			bellweth			1.0000800064e-05
9006			rashai			1.0000800064e-05
9007			collier			2.0001600128e-05
9008			dcode			1.0000800064e-05
9009			edelbrock			1.0000800064e-05
9010			unleaven			1.0000800064e-05
9011			bread			0.000370029602368
9012			klein			5.000400032e-05
9013			ameb			1.0000800064e-05
9014			dlink			6.0004800384e-05
9015			purifi			3.0002400192e-05
9016			platoon			2.0001600128e-05
9017			dukw			1.0000800064e-05
9018			str			4.0003200256e-05
9019			3310			1.0000800064e-05
9020			parklif			1.0000800064e-05
9021			responsbl			1.0000800064e-05
9022			michellin			1.0000800064e-05
9023			muskurahat			1.0000800064e-05
9024			feng			5.000400032e-05
9025			shui			5.000400032e-05
9026			baulkham			3.0002400192e-05
9027			khanh			1.0000800064e-05
9028			albach			1.0000800064e-05
9029			allianc			0.000120009600768
9030			eferenc			1.0000800064e-05
9031			gpu			5.000400032e-05
9032			hess			3.0002400192e-05
9033			vs2008			1.0000800064e-05
9034			sp1			0.000130010400832
9035			redland			6.0004800384e-05
9036			slk230			1.0000800064e-05
9037			devd			1.0000800064e-05
9038			slushi			1.0000800064e-05
9039			automat			0.000270021601728
9040			i8510			1.0000800064e-05
9041			madonna			7.0005600448e-05
9042			middlemoor			1.0000800064e-05
9043			instanti			1.0000800064e-05
9044			brazzer			3.0002400192e-05
9045			stationeri			8.0006400512e-05
9046			major			0.0002500200016
9047			fyle			1.0000800064e-05
9048			atoi			1.0000800064e-05
9049			whirl			3.0002400192e-05
9050			boil			9.0007200576e-05
9051			silenc			4.0003200256e-05
9052			mpf			1.0000800064e-05
9053			balliol			1.0000800064e-05
9054			azman			1.0000800064e-05
9055			aa1915			1.0000800064e-05
9056			clock			0.000490039203136
9057			questionair			1.0000800064e-05
9058			faberg			1.0000800064e-05
9059			ador			4.0003200256e-05
9060			viscount			2.0001600128e-05
9061			nipper			3.0002400192e-05
9062			cockman			2.0001600128e-05
9063			ulna			3.0002400192e-05
9064			columbia			7.0005600448e-05
9065			curli			3.0002400192e-05
9066			too			0.00015001200096
9067			angarano			1.0000800064e-05
9068			knowledg			0.00015001200096
9069			aioli			1.0000800064e-05
9070			leomaid			1.0000800064e-05
9071			kinemat			1.0000800064e-05
9072			paretorion			2.0001600128e-05
9073			desp			2.0001600128e-05
9074			eau			2.0001600128e-05
9075			bounc			5.000400032e-05
9076			ballmer			1.0000800064e-05
9077			dirti			0.00015001200096
9078			cemeteri			0.000390031202496
9079			inclin			2.0001600128e-05
9080			zolotnik			1.0000800064e-05
9081			nappi			0.00020001600128
9082			42			8.0006400512e-05
9083			cuttl			1.0000800064e-05
9084			wonderburg			1.0000800064e-05
9085			hid			8.0006400512e-05
9086			headlight			0.000130010400832
9087			hopkin			3.0002400192e-05
9088			xiii			2.0001600128e-05
9089			a340			2.0001600128e-05
9090			christin			0.000140011200896
9091			feehan			2.0001600128e-05
9092			worth			6.0004800384e-05
9093			navman			0.000190015201216
9094			cubas			2.0001600128e-05
9095			carlo			9.0007200576e-05
9096			barbara			3.0002400192e-05
9097			bradford			2.0001600128e-05
9098			timbercorp			2.0001600128e-05
9099			karli			1.0000800064e-05
9100			xfx			5.000400032e-05
9101			gf7900gt			1.0000800064e-05
9102			p5k			1.0000800064e-05
9103			denarau			1.0000800064e-05
9104			si			9.0007200576e-05
9105			mirag3			1.0000800064e-05
9106			teenag			0.000320025602048
9107			bicornu			2.0001600128e-05
9108			uteru			5.000400032e-05
9109			2d			6.0004800384e-05
9110			arrai			0.000190015201216
9111			usag			0.000210016801344
9112			nostradamu			1.0000800064e-05
9113			predict			0.000180014401152
9114			mailto			2.0001600128e-05
9115			subject			6.0004800384e-05
9116			deveraux			1.0000800064e-05
9117			jade			8.0006400512e-05
9118			goodi			7.0005600448e-05
9119			bushtrack			1.0000800064e-05
9120			ligo			1.0000800064e-05
9121			storl			1.0000800064e-05
9122			bulladela			1.0000800064e-05
9123			srickman			1.0000800064e-05
9124			salsa			4.0003200256e-05
9125			teacup			6.0004800384e-05
9126			8220			1.0000800064e-05
9127			sambo			1.0000800064e-05
9128			easystart			1.0000800064e-05
9129			accout			3.0002400192e-05
9130			shoelac			2.0001600128e-05
9131			wicked			1.0000800064e-05
9132			rte			1.0000800064e-05
9133			oreilli			1.0000800064e-05
9134			tshirt			2.0001600128e-05
9135			kart			0.000230018401472
9136			md			7.0005600448e-05
9137			grixi			1.0000800064e-05
9138			cfmeu			1.0000800064e-05
9139			eckermann			1.0000800064e-05
9140			louis			7.0005600448e-05
9141			porter			4.0003200256e-05
9142			multipl			0.000290023201856
9143			teh			6.0004800384e-05
9144			vestibul			3.0002400192e-05
9145			cooktown			3.0002400192e-05
9146			ironwood			1.0000800064e-05
9147			blackstrap			2.0001600128e-05
9148			molass			3.0002400192e-05
9149			linkin			3.0002400192e-05
9150			citroen			5.000400032e-05
9151			c4			3.0002400192e-05
9152			site:www.ehow.com			1.0000800064e-05
9153			jillian			2.0001600128e-05
9154			ask			0.000220017601408
9155			doctor			0.000410032802624
9156			particl			3.0002400192e-05
9157			battaglia			1.0000800064e-05
9158			1913			1.0000800064e-05
9159			translink			5.000400032e-05
9160			slender			1.0000800064e-05
9161			spical			1.0000800064e-05
9162			root			0.00020001600128
9163			ich9			1.0000800064e-05
9164			jolen			2.0001600128e-05
9165			blalock			2.0001600128e-05
9166			dayang			2.0001600128e-05
9167			johnta			1.0000800064e-05
9168			l32			1.0000800064e-05
9169			dround			1.0000800064e-05
9170			injur			2.0001600128e-05
9171			joh			3.0002400192e-05
9172			bailei			0.000110008800704
9173			imcu			1.0000800064e-05
9174			gunsaf			1.0000800064e-05
9175			athen			9.0007200576e-05
9176			muzzl			2.0001600128e-05
9177			bueno			5.000400032e-05
9178			2680			1.0000800064e-05
9179			renew			0.000170013601088
9180			whiski			2.0001600128e-05
9181			gigabyt			0.000130010400832
9182			downtown			2.0001600128e-05
9183			odv			1.0000800064e-05
9184			carabao			1.0000800064e-05
9185			drm			6.0004800384e-05
9186			psftp			1.0000800064e-05
9187			arschloch			1.0000800064e-05
9188			patagonia			1.0000800064e-05
9189			zapata			1.0000800064e-05
9190			fotogen			1.0000800064e-05
9191			canhelp			1.0000800064e-05
9192			borumba			2.0001600128e-05
9193			earthquak			0.000220017601408
9194			fhow			1.0000800064e-05
9195			gg26			1.0000800064e-05
9196			dowmload			2.0001600128e-05
9197			usyd			3.0002400192e-05
9198			westlif			3.0002400192e-05
9199			delo			1.0000800064e-05
9200			400			0.000160012801024
9201			malbwar			1.0000800064e-05
9202			commenc			3.0002400192e-05
9203			webmast			1.0000800064e-05
9204			poni			0.000140011200896
9205			pilgrim			2.0001600128e-05
9206			remax			5.000400032e-05
9207			quickli			4.0003200256e-05
9208			frunt			1.0000800064e-05
9209			dirou			1.0000800064e-05
9210			grandeur			1.0000800064e-05
9211			cheyenn			1.0000800064e-05
9212			tozzi			1.0000800064e-05
9213			messang			6.0004800384e-05
9214			shaun			7.0005600448e-05
9215			ventura			2.0001600128e-05
9216			waugh			2.0001600128e-05
9217			gyprock			3.0002400192e-05
9218			vegat			1.0000800064e-05
9219			khushboo			1.0000800064e-05
9220			vfr800			2.0001600128e-05
9221			cubic			4.0003200256e-05
9222			metr			7.0005600448e-05
9223			shelf			6.0004800384e-05
9224			fastbrowersearch			1.0000800064e-05
9225			caud			1.0000800064e-05
9226			inspir			0.00015001200096
9227			implement			9.0007200576e-05
9228			cypru			3.0002400192e-05
9229			clayfiix			1.0000800064e-05
9230			grumlei			1.0000800064e-05
9231			pci			0.00015001200096
9232			playford			3.0002400192e-05
9233			cutler			1.0000800064e-05
9234			te			0.00010000800064
9235			anau			2.0001600128e-05
9236			euka			1.0000800064e-05
9237			splashback			6.0004800384e-05
9238			gore			3.0002400192e-05
9239			lotto			0.00035002800224
9240			kiln			4.0003200256e-05
9241			cessna			3.0002400192e-05
9242			150			0.00010000800064
9243			truimph			1.0000800064e-05
9244			mauric			2.0001600128e-05
9245			newberi			1.0000800064e-05
9246			rdp			1.0000800064e-05
9247			hertiag			1.0000800064e-05
9248			7720g			2.0001600128e-05
9249			ton			4.0003200256e-05
9250			varrok			1.0000800064e-05
9251			variableus			2.0001600128e-05
9252			unthan			1.0000800064e-05
9253			methylvinyleth			1.0000800064e-05
9254			yan			2.0001600128e-05
9255			yean			2.0001600128e-05
9256			worst			8.0006400512e-05
9257			bitter			6.0004800384e-05
9258			autoplai			2.0001600128e-05
9259			tradem			3.0002400192e-05
9260			watermark			5.000400032e-05
9261			bac			2.0001600128e-05
9262			hoa			3.0002400192e-05
9263			kestrel			1.0000800064e-05
9264			418			1.0000800064e-05
9265			vinc			4.0003200256e-05
9266			d2x			2.0001600128e-05
9267			escan			1.0000800064e-05
9268			equinox			2.0001600128e-05
9269			mtaa			1.0000800064e-05
9270			networksolut			1.0000800064e-05
9271			brightli			1.0000800064e-05
9272			shrek			4.0003200256e-05
9273			bitumen			2.0001600128e-05
9274			3m			6.0004800384e-05
9275			vidio			5.000400032e-05
9276			beth			6.0004800384e-05
9277			massi			2.0001600128e-05
9278			rockcot			2.0001600128e-05
9279			render			0.000120009600768
9280			webasto			1.0000800064e-05
9281			sunroof			4.0003200256e-05
9282			shorthair			2.0001600128e-05
9283			pond			0.000280022401792
9284			ankur			1.0000800064e-05
9285			parides			1.0000800064e-05
9286			browni			2.0001600128e-05
9287			megga			1.0000800064e-05
9288			professeur			1.0000800064e-05
9289			whar			2.0001600128e-05
9290			antoinett			3.0002400192e-05
9291			millifogli			1.0000800064e-05
9292			labrador			8.0006400512e-05
9293			hpm			3.0002400192e-05
9294			beyer			1.0000800064e-05
9295			mce58			1.0000800064e-05
9296			sigmatel			1.0000800064e-05
9297			stac			1.0000800064e-05
9298			sig			2.0001600128e-05
9299			a2668ub			1.0000800064e-05
9300			prommodoro			1.0000800064e-05
9301			vertic			0.000110008800704
9302			hq			9.0007200576e-05
9303			itaewon			1.0000800064e-05
9304			traximu			1.0000800064e-05
9305			sansamp			1.0000800064e-05
9306			costco			2.0001600128e-05
9307			bondag			0.000160012801024
9308			videok			1.0000800064e-05
9309			tier			4.0003200256e-05
9310			greenland			1.0000800064e-05
9311			ozon			5.000400032e-05
9312			22r			1.0000800064e-05
9313			electron1983			1.0000800064e-05
9314			auxilliari			1.0000800064e-05
9315			ms460			2.0001600128e-05
9316			clavic			1.0000800064e-05
9317			forgot			5.000400032e-05
9318			celin			4.0003200256e-05
9319			dion			5.000400032e-05
9320			trebl			1.0000800064e-05
9321			screwbal			1.0000800064e-05
9322			transcat			1.0000800064e-05
9323			vclass			1.0000800064e-05
9324			1d			1.0000800064e-05
9325			15			0.000330026402112
9326			polypropylen			2.0001600128e-05
9327			schramm			2.0001600128e-05
9328			penthhous			1.0000800064e-05
9329			panchavadi			1.0000800064e-05
9330			joshua			3.0002400192e-05
9331			dawson			5.000400032e-05
9332			taxat			0.000160012801024
9333			terrig			2.0001600128e-05
9334			layan			1.0000800064e-05
9335			s20c40c			1.0000800064e-05
9336			tism			1.0000800064e-05
9337			sciencework			1.0000800064e-05
9338			traxxa			2.0001600128e-05
9339			emaxx			1.0000800064e-05
9340			commonwealth			0.000360028802304
9341			spatial			4.0003200256e-05
9342			jetstar			0.000170013601088
9343			prudenti			6.0004800384e-05
9344			gyroscop			1.0000800064e-05
9345			mysql			0.000190015201216
9346			secretari			5.000400032e-05
9347			sultan			1.0000800064e-05
9348			mccallum			3.0002400192e-05
9349			descript			0.000230018401472
9350			na			0.000190015201216
9351			hoxton			3.0002400192e-05
9352			parish			0.00010000800064
9353			vertex			3.0002400192e-05
9354			250gb			1.0000800064e-05
9355			roe			2.0001600128e-05
9356			nondermatophyt			1.0000800064e-05
9357			choe			1.0000800064e-05
9358			seduc			4.0003200256e-05
9359			sopcast			0.00010000800064
9360			canin			5.000400032e-05
9361			scagwai			1.0000800064e-05
9362			reauthent			1.0000800064e-05
9363			howick			1.0000800064e-05
9364			727			1.0000800064e-05
9365			branch			0.000170013601088
9366			spongebob			8.0006400512e-05
9367			minimum			9.0007200576e-05
9368			xaser			1.0000800064e-05
9369			ggn15r			1.0000800064e-05
9370			my05			1.0000800064e-05
9371			sambag			1.0000800064e-05
9372			discharg			0.00010000800064
9373			novorapid			1.0000800064e-05
9374			farmigton			1.0000800064e-05
9375			ghostbust			2.0001600128e-05
9376			unteth			1.0000800064e-05
9377			mundar			4.0003200256e-05
9378			transplant			5.000400032e-05
9379			salicyl			3.0002400192e-05
9380			environ			0.000290023201856
9381			rio			0.000140011200896
9382			negro			2.0001600128e-05
9383			tmnt			1.0000800064e-05
9384			todd			8.0006400512e-05
9385			itali			0.00040003200256
9386			receip			0.000110008800704
9387			celtic			0.00015001200096
9388			fc			0.000220017601408
9389			thredbo			5.000400032e-05
9390			narrabeen			4.0003200256e-05
9391			boston			0.000120009600768
9392			enid			2.0001600128e-05
9393			blyton			3.0002400192e-05
9394			mar			0.000210016801344
9395			judici			2.0001600128e-05
9396			vogu			9.0007200576e-05
9397			oaklei			9.0007200576e-05
9398			xlj			1.0000800064e-05
9399			eckhard			1.0000800064e-05
9400			ermanno			1.0000800064e-05
9401			wateri			2.0001600128e-05
9402			440			3.0002400192e-05
9403			magnum			2.0001600128e-05
9404			mooroopna			1.0000800064e-05
9405			jig			5.000400032e-05
9406			qf32			1.0000800064e-05
9407			sodium			0.00010000800064
9408			phosphat			3.0002400192e-05
9409			eqso			1.0000800064e-05
9410			woolman			1.0000800064e-05
9411			mercuril			1.0000800064e-05
9412			walther			1.0000800064e-05
9413			cpm			1.0000800064e-05
9414			knuckl			2.0001600128e-05
9415			eva9150			1.0000800064e-05
9416			accordion			4.0003200256e-05
9417			mootool			2.0001600128e-05
9418			evisu			1.0000800064e-05
9419			railroad			3.0002400192e-05
9420			ti			9.0007200576e-05
9421			gba			0.000110008800704
9422			booker			1.0000800064e-05
9423			maxsima			1.0000800064e-05
9424			rememb			3.0002400192e-05
9425			ultrasound			0.000170013601088
9426			frog			0.000270021601728
9427			aqualit			1.0000800064e-05
9428			kitchjen			1.0000800064e-05
9429			chick			9.0007200576e-05
9430			edibl			4.0003200256e-05
9431			kinkad			2.0001600128e-05
9432			pisc			1.0000800064e-05
9433			naan			1.0000800064e-05
9434			texa			0.000180014401152
9435			adrian			6.0004800384e-05
9436			belew			1.0000800064e-05
9437			bitch			9.0007200576e-05
9438			cactu			7.0005600448e-05
9439			objectdock			1.0000800064e-05
9440			pa			7.0005600448e-05
9441			nigeria			9.0007200576e-05
9442			malaprop			1.0000800064e-05
9443			lend			9.0007200576e-05
9444			macarthur			3.0002400192e-05
9445			nlite			2.0001600128e-05
9446			wolfenstein			3.0002400192e-05
9447			enemi			5.000400032e-05
9448			ori			1.0000800064e-05
9449			butcher			0.000130010400832
9450			dichroic			2.0001600128e-05
9451			packhors			1.0000800064e-05
9452			mantooth			1.0000800064e-05
9453			dinamalar			1.0000800064e-05
9454			cabrio			2.0001600128e-05
9455			tanzania			2.0001600128e-05
9456			rv3090			1.0000800064e-05
9457			cleckheaton			2.0001600128e-05
9458			invitt			1.0000800064e-05
9459			extrem			0.00035002800224
9460			retriwv			1.0000800064e-05
9461			hillview			3.0002400192e-05
9462			spotlight			5.000400032e-05
9463			fx5500			2.0001600128e-05
9464			soth			3.0002400192e-05
9465			compassion			2.0001600128e-05
9466			gilmour			2.0001600128e-05
9467			matrix			0.000180014401152
9468			eztv			3.0002400192e-05
9469			camino			1.0000800064e-05
9470			seaview			1.0000800064e-05
9471			crescent			3.0002400192e-05
9472			quaffl			1.0000800064e-05
9473			kesenian			1.0000800064e-05
9474			cx5500			2.0001600128e-05
9475			santro			1.0000800064e-05
9476			mintzberg			1.0000800064e-05
9477			flouroscopi			1.0000800064e-05
9478			matern			0.000170013601088
9479			wrt320n			1.0000800064e-05
9480			recessiona			1.0000800064e-05
9481			garner			1.0000800064e-05
9482			ted			0.000160012801024
9483			kamasutra			3.0002400192e-05
9484			getawai			0.000160012801024
9485			ckd			1.0000800064e-05
9486			erriccson			1.0000800064e-05
9487			xe			4.0003200256e-05
9488			sccm			5.000400032e-05
9489			lawn			0.0002500200016
9490			edger			4.0003200256e-05
9491			liquid			0.000140011200896
9492			atretsh			1.0000800064e-05
9493			vslice			1.0000800064e-05
9494			chpp			1.0000800064e-05
9495			luke			0.00010000800064
9496			jboss			2.0001600128e-05
9497			couleur			1.0000800064e-05
9498			adwar			3.0002400192e-05
9499			carv			4.0003200256e-05
9500			assyrian			2.0001600128e-05
9501			cebu			6.0004800384e-05
9502			cotillard			1.0000800064e-05
9503			frx			1.0000800064e-05
9504			katyn			4.0003200256e-05
9505			towbar			5.000400032e-05
9506			supercross			6.0004800384e-05
9507			retain			9.0007200576e-05
9508			cork			2.0001600128e-05
9509			mdi			4.0003200256e-05
9510			bernina			5.000400032e-05
9511			bernett			2.0001600128e-05
9512			towabl			1.0000800064e-05
9513			driverfor			1.0000800064e-05
9514			logist			5.000400032e-05
9515			fairmont			0.000140011200896
9516			ultima			6.0004800384e-05
9517			sdxc			1.0000800064e-05
9518			orom			1.0000800064e-05
9519			reliabl			4.0003200256e-05
9520			cellarmast			2.0001600128e-05
9521			bargo			1.0000800064e-05
9522			facet			7.0005600448e-05
9523			engel			2.0001600128e-05
9524			vizo			1.0000800064e-05
9525			b19			1.0000800064e-05
9526			fowler			2.0001600128e-05
9527			mitsibishi			1.0000800064e-05
9528			chloe			1.0000800064e-05
9529			agnew			1.0000800064e-05
9530			lifeforc			2.0001600128e-05
9531			goi			1.0000800064e-05
9532			llibrari			1.0000800064e-05
9533			dailytelegraph			1.0000800064e-05
9534			bradei			1.0000800064e-05
9535			pinnalcl			1.0000800064e-05
9536			heatld			1.0000800064e-05
9537			i900			0.000180014401152
9538			dicloxacillin			1.0000800064e-05
9539			greysten			1.0000800064e-05
9540			reflex			8.0006400512e-05
9541			numerolog			6.0004800384e-05
9542			centro			0.000140011200896
9543			lifter			3.0002400192e-05
9544			aami			2.0001600128e-05
9545			di9sput			1.0000800064e-05
9546			4x106			1.0000800064e-05
9547			sailor			6.0004800384e-05
9548			brigitt			2.0001600128e-05
9549			nielsen			2.0001600128e-05
9550			site:microsoft.com			8.0006400512e-05
9551			sasha			3.0002400192e-05
9552			spectrum			4.0003200256e-05
9553			canist			4.0003200256e-05
9554			wive			0.000110008800704
9555			masquerad			3.0002400192e-05
9556			mason			0.000110008800704
9557			wilton			3.0002400192e-05
9558			soprano			4.0003200256e-05
9559			bolen			1.0000800064e-05
9560			garbag			4.0003200256e-05
9561			dian			9.0007200576e-05
9562			zero			0.000140011200896
9563			abnorm			3.0002400192e-05
9564			sensat			3.0002400192e-05
9565			beechwood			1.0000800064e-05
9566			instabl			1.0000800064e-05
9567			mypant			1.0000800064e-05
9568			saman			1.0000800064e-05
9569			96000hz			1.0000800064e-05
9570			newtown			7.0005600448e-05
9571			kind			7.0005600448e-05
9572			shoalhaven			1.0000800064e-05
9573			msdn			5.000400032e-05
9574			subscript			0.000140011200896
9575			rhythm			3.0002400192e-05
9576			josi			2.0001600128e-05
9577			alibrandi			3.0002400192e-05
9578			seafm			1.0000800064e-05
9579			mullaghmor			1.0000800064e-05
9580			eptop			1.0000800064e-05
9581			buch			1.0000800064e-05
9582			shepherd			0.00015001200096
9583			dough			0.000120009600768
9584			venom			1.0000800064e-05
9585			xxl			1.0000800064e-05
9586			otiti			1.0000800064e-05
9587			l			0.000230018401472
9588			errol			1.0000800064e-05
9589			turner			0.000130010400832
9590			changi			7.0005600448e-05
9591			older			0.000110008800704
9592			dsl			0.00010000800064
9593			expos			4.0003200256e-05
9594			vtech			1.0000800064e-05
9595			is6110			1.0000800064e-05
9596			baixar			2.0001600128e-05
9597			trio64			1.0000800064e-05
9598			couugh			1.0000800064e-05
9599			eq2			2.0001600128e-05
9600			tobacco			3.0002400192e-05
9601			murano			6.0004800384e-05
9602			revit			1.0000800064e-05
9603			neylan			1.0000800064e-05
9604			tare			0.00015001200096
9605			cahe			1.0000800064e-05
9606			overclockign			1.0000800064e-05
9607			moe			5.000400032e-05
9608			pomegranit			1.0000800064e-05
9609			juic			0.000180014401152
9610			coliban			2.0001600128e-05
9611			seriou			3.0002400192e-05
9612			scott			0.000310024801984
9613			mcgregor			2.0001600128e-05
9614			dimension			3.0002400192e-05
9615			grigori			1.0000800064e-05
9616			tosti			1.0000800064e-05
9617			thermofax			1.0000800064e-05
9618			touklei			4.0003200256e-05
9619			krazi			3.0002400192e-05
9620			stinger			1.0000800064e-05
